head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-2.025964000000000098e+01,4.761136000000000195e+02,2.257998999999999796e+03,-2.124106000000000094e+01,1.937491999999999948e+01,2.290115999999999985e+03,-2.007254999999999967e+01,-1.955516000000000076e+02,2.303690999999999804e+03,1.386324999999999932e+02,3.115000000000000000e+02,2.270445999999999913e+03,2.394928999999999917e+02,5.368365000000000009e+02,2.139887999999999920e+03,1.006436000000000064e+02,3.239225999999999885e+02,2.159632999999999811e+03,-1.791453999999999951e+02,3.041231999999999971e+02,2.277635999999999967e+03,-2.736297999999999888e+02,5.253595000000000255e+02,2.135784000000000106e+03,-2.171521999999999935e+02,7.739764000000000124e+02,2.134701000000000022e+03,9.495458000000000709e+01,-2.910817999999999870e+02,2.348369000000000142e+03,1.250323000000000064e+02,-7.139738999999999578e+02,2.248795000000000073e+03,1.862266999999999939e+02,-1.067028000000000020e+03,2.375556000000000040e+03,-1.373967000000000098e+02,-2.936388000000000034e+02,2.335219999999999800e+03,-1.429711000000000070e+02,-7.200620000000000118e+02,2.246961999999999989e+03,-1.846991999999999905e+02,-1.076869999999999891e+03,2.371088000000000193e+03
-1.937923999999999936e+01,4.660976999999999748e+02,2.242487000000000080e+03,-2.054009999999999891e+01,1.205503000000000036e+01,2.302130000000000109e+03,-1.886952000000000140e+01,-2.030297999999999945e+02,2.319646999999999935e+03,1.338870000000000005e+02,2.847515999999999963e+02,2.268387000000000171e+03,2.305739000000000090e+02,4.959001999999999839e+02,2.113264999999999873e+03,7.978320999999999685e+01,2.983365000000000009e+02,2.170115999999999985e+03,-1.746519000000000119e+02,2.808852999999999724e+02,2.276005000000000109e+03,-2.726207999999999743e+02,4.879778999999999769e+02,2.116288000000000011e+03,-2.226730000000000018e+02,7.377133999999999787e+02,2.104512000000000171e+03,9.499572000000000571e+01,-2.927524000000000228e+02,2.363454999999999927e+03,1.286046000000000049e+02,-7.033138000000000147e+02,2.229231999999999971e+03,1.824265000000000043e+02,-1.047713999999999942e+03,2.369324999999999818e+03,-1.343010999999999910e+02,-2.961077999999999975e+02,2.350806000000000040e+03,-1.612351999999999919e+02,-7.112971000000000004e+02,2.229983000000000175e+03,-1.822715000000000032e+02,-1.061709000000000060e+03,2.363786000000000058e+03
-1.937923999999999936e+01,4.660976999999999748e+02,2.242487000000000080e+03,-2.054009999999999891e+01,1.205503000000000036e+01,2.302130000000000109e+03,-1.886952000000000140e+01,-2.030297999999999945e+02,2.319646999999999935e+03,1.338870000000000005e+02,2.847515999999999963e+02,2.268387000000000171e+03,2.305739000000000090e+02,4.959001999999999839e+02,2.113264999999999873e+03,7.978320999999999685e+01,2.983365000000000009e+02,2.170115999999999985e+03,-1.746519000000000119e+02,2.808852999999999724e+02,2.276005000000000109e+03,-2.726207999999999743e+02,4.879778999999999769e+02,2.116288000000000011e+03,-2.226730000000000018e+02,7.377133999999999787e+02,2.104512000000000171e+03,9.499572000000000571e+01,-2.927524000000000228e+02,2.363454999999999927e+03,1.286046000000000049e+02,-7.033138000000000147e+02,2.229231999999999971e+03,1.824265000000000043e+02,-1.047713999999999942e+03,2.369324999999999818e+03,-1.343010999999999910e+02,-2.961077999999999975e+02,2.350806000000000040e+03,-1.612351999999999919e+02,-7.112971000000000004e+02,2.229983000000000175e+03,-1.822715000000000032e+02,-1.061709000000000060e+03,2.363786000000000058e+03
-1.937923999999999936e+01,4.660976999999999748e+02,2.242487000000000080e+03,-2.054009999999999891e+01,1.205503000000000036e+01,2.302130000000000109e+03,-1.886952000000000140e+01,-2.030297999999999945e+02,2.319646999999999935e+03,1.338870000000000005e+02,2.847515999999999963e+02,2.268387000000000171e+03,2.305739000000000090e+02,4.959001999999999839e+02,2.113264999999999873e+03,7.978320999999999685e+01,2.983365000000000009e+02,2.170115999999999985e+03,-1.746519000000000119e+02,2.808852999999999724e+02,2.276005000000000109e+03,-2.726207999999999743e+02,4.879778999999999769e+02,2.116288000000000011e+03,-2.226730000000000018e+02,7.377133999999999787e+02,2.104512000000000171e+03,9.499572000000000571e+01,-2.927524000000000228e+02,2.363454999999999927e+03,1.286046000000000049e+02,-7.033138000000000147e+02,2.229231999999999971e+03,1.824265000000000043e+02,-1.047713999999999942e+03,2.369324999999999818e+03,-1.343010999999999910e+02,-2.961077999999999975e+02,2.350806000000000040e+03,-1.612351999999999919e+02,-7.112971000000000004e+02,2.229983000000000175e+03,-1.822715000000000032e+02,-1.061709000000000060e+03,2.363786000000000058e+03
-1.809540000000000148e+01,4.417640999999999849e+02,2.215527999999999793e+03,-1.869941999999999993e+01,-1.138519999999999932e+01,2.313708000000000084e+03,-1.590934000000000026e+01,-2.266185999999999865e+02,2.332829999999999927e+03,1.343108000000000004e+02,2.649766000000000190e+02,2.265351999999999862e+03,2.328942999999999870e+02,4.657418000000000120e+02,2.098110999999999876e+03,8.594889000000000578e+01,2.706308999999999969e+02,2.171186999999999898e+03,-1.725909000000000049e+02,2.571628999999999792e+02,2.274036999999999807e+03,-2.715448999999999842e+02,4.489750000000000227e+02,2.096804999999999836e+03,-2.296578000000000088e+02,7.001671000000000049e+02,2.084585999999999785e+03,9.914851000000000170e+01,-2.997875999999999976e+02,2.375835000000000036e+03,1.569890000000000043e+02,-7.008972999999999729e+02,2.219371999999999844e+03,1.814463000000000079e+02,-1.044980000000000018e+03,2.367454000000000178e+03,-1.302957000000000107e+02,-3.064284999999999854e+02,2.365166999999999916e+03,-1.867684999999999889e+02,-7.121240000000000236e+02,2.220469999999999800e+03,-1.816003000000000043e+02,-1.060977000000000089e+03,2.359012999999999920e+03
-1.809540000000000148e+01,4.417640999999999849e+02,2.215527999999999793e+03,-1.869941999999999993e+01,-1.138519999999999932e+01,2.313708000000000084e+03,-1.590934000000000026e+01,-2.266185999999999865e+02,2.332829999999999927e+03,1.343108000000000004e+02,2.649766000000000190e+02,2.265351999999999862e+03,2.328942999999999870e+02,4.657418000000000120e+02,2.098110999999999876e+03,8.594889000000000578e+01,2.706308999999999969e+02,2.171186999999999898e+03,-1.725909000000000049e+02,2.571628999999999792e+02,2.274036999999999807e+03,-2.715448999999999842e+02,4.489750000000000227e+02,2.096804999999999836e+03,-2.296578000000000088e+02,7.001671000000000049e+02,2.084585999999999785e+03,9.914851000000000170e+01,-2.997875999999999976e+02,2.375835000000000036e+03,1.569890000000000043e+02,-7.008972999999999729e+02,2.219371999999999844e+03,1.814463000000000079e+02,-1.044980000000000018e+03,2.367454000000000178e+03,-1.302957000000000107e+02,-3.064284999999999854e+02,2.365166999999999916e+03,-1.867684999999999889e+02,-7.121240000000000236e+02,2.220469999999999800e+03,-1.816003000000000043e+02,-1.060977000000000089e+03,2.359012999999999920e+03
-1.658930000000000149e+01,3.984538999999999760e+02,2.180851000000000113e+03,-1.662034999999999840e+01,-3.081124000000000152e+01,2.317150999999999840e+03,-1.272367000000000026e+01,-2.453283999999999878e+02,2.339097000000000207e+03,1.352452000000000112e+02,2.406862000000000137e+02,2.258231999999999971e+03,2.362241999999999962e+02,4.347597999999999843e+02,2.084641999999999825e+03,9.125507000000000346e+01,2.418070999999999913e+02,2.167436999999999898e+03,-1.715442999999999927e+02,2.306887000000000114e+02,2.271284000000000106e+03,-2.723057000000000016e+02,4.155924999999999727e+02,2.087836999999999989e+03,-2.247355000000000018e+02,6.653656999999999471e+02,2.066572999999999865e+03,1.012288000000000068e+02,-3.245683999999999969e+02,2.381177999999999884e+03,1.771959999999999980e+02,-7.173079999999999927e+02,2.215235000000000127e+03,1.812130999999999972e+02,-1.057656999999999925e+03,2.372400999999999840e+03,-1.268596000000000004e+02,-3.284152000000000271e+02,2.371657999999999902e+03,-1.879444000000000017e+02,-7.239761999999999489e+02,2.206271999999999935e+03,-1.823240999999999872e+02,-1.066682000000000016e+03,2.358181000000000040e+03
-1.658930000000000149e+01,3.984538999999999760e+02,2.180851000000000113e+03,-1.662034999999999840e+01,-3.081124000000000152e+01,2.317150999999999840e+03,-1.272367000000000026e+01,-2.453283999999999878e+02,2.339097000000000207e+03,1.352452000000000112e+02,2.406862000000000137e+02,2.258231999999999971e+03,2.362241999999999962e+02,4.347597999999999843e+02,2.084641999999999825e+03,9.125507000000000346e+01,2.418070999999999913e+02,2.167436999999999898e+03,-1.715442999999999927e+02,2.306887000000000114e+02,2.271284000000000106e+03,-2.723057000000000016e+02,4.155924999999999727e+02,2.087836999999999989e+03,-2.247355000000000018e+02,6.653656999999999471e+02,2.066572999999999865e+03,1.012288000000000068e+02,-3.245683999999999969e+02,2.381177999999999884e+03,1.771959999999999980e+02,-7.173079999999999927e+02,2.215235000000000127e+03,1.812130999999999972e+02,-1.057656999999999925e+03,2.372400999999999840e+03,-1.268596000000000004e+02,-3.284152000000000271e+02,2.371657999999999902e+03,-1.879444000000000017e+02,-7.239761999999999489e+02,2.206271999999999935e+03,-1.823240999999999872e+02,-1.066682000000000016e+03,2.358181000000000040e+03
-1.658930000000000149e+01,3.984538999999999760e+02,2.180851000000000113e+03,-1.662034999999999840e+01,-3.081124000000000152e+01,2.317150999999999840e+03,-1.272367000000000026e+01,-2.453283999999999878e+02,2.339097000000000207e+03,1.352452000000000112e+02,2.406862000000000137e+02,2.258231999999999971e+03,2.362241999999999962e+02,4.347597999999999843e+02,2.084641999999999825e+03,9.125507000000000346e+01,2.418070999999999913e+02,2.167436999999999898e+03,-1.715442999999999927e+02,2.306887000000000114e+02,2.271284000000000106e+03,-2.723057000000000016e+02,4.155924999999999727e+02,2.087836999999999989e+03,-2.247355000000000018e+02,6.653656999999999471e+02,2.066572999999999865e+03,1.012288000000000068e+02,-3.245683999999999969e+02,2.381177999999999884e+03,1.771959999999999980e+02,-7.173079999999999927e+02,2.215235000000000127e+03,1.812130999999999972e+02,-1.057656999999999925e+03,2.372400999999999840e+03,-1.268596000000000004e+02,-3.284152000000000271e+02,2.371657999999999902e+03,-1.879444000000000017e+02,-7.239761999999999489e+02,2.206271999999999935e+03,-1.823240999999999872e+02,-1.066682000000000016e+03,2.358181000000000040e+03
-1.884003999999999834e+01,3.716777000000000157e+02,2.175326000000000022e+03,-1.342525000000000013e+01,-5.630313000000000301e+01,2.316498000000000047e+03,-9.744317999999999813e+00,-2.682873000000000161e+02,2.341253000000000156e+03,1.355757999999999868e+02,2.094179000000000030e+02,2.255398000000000138e+03,1.774148000000000138e+02,4.474082000000000221e+02,2.115380999999999858e+03,1.861705000000000041e+02,6.712866000000000213e+02,1.993449000000000069e+03,-1.698823999999999899e+02,1.975928999999999860e+02,2.257891000000000076e+03,-2.727638999999999783e+02,3.816329999999999814e+02,2.074753999999999905e+03,-2.240728000000000009e+02,6.312161999999999580e+02,2.054679999999999836e+03,1.005300000000000011e+02,-3.521141999999999825e+02,2.387860999999999876e+03,1.796482000000000028e+02,-7.348229999999999791e+02,2.206764000000000124e+03,1.811836999999999875e+02,-1.074539999999999964e+03,2.379827999999999975e+03,-1.229972000000000065e+02,-3.530077999999999747e+02,2.375552999999999884e+03,-1.912706000000000017e+02,-7.365601000000000340e+02,2.191844999999999800e+03,-1.830886000000000138e+02,-1.075317999999999984e+03,2.366592999999999847e+03
-1.884003999999999834e+01,3.716777000000000157e+02,2.175326000000000022e+03,-1.342525000000000013e+01,-5.630313000000000301e+01,2.316498000000000047e+03,-9.744317999999999813e+00,-2.682873000000000161e+02,2.341253000000000156e+03,1.355757999999999868e+02,2.094179000000000030e+02,2.255398000000000138e+03,1.774148000000000138e+02,4.474082000000000221e+02,2.115380999999999858e+03,1.861705000000000041e+02,6.712866000000000213e+02,1.993449000000000069e+03,-1.698823999999999899e+02,1.975928999999999860e+02,2.257891000000000076e+03,-2.727638999999999783e+02,3.816329999999999814e+02,2.074753999999999905e+03,-2.240728000000000009e+02,6.312161999999999580e+02,2.054679999999999836e+03,1.005300000000000011e+02,-3.521141999999999825e+02,2.387860999999999876e+03,1.796482000000000028e+02,-7.348229999999999791e+02,2.206764000000000124e+03,1.811836999999999875e+02,-1.074539999999999964e+03,2.379827999999999975e+03,-1.229972000000000065e+02,-3.530077999999999747e+02,2.375552999999999884e+03,-1.912706000000000017e+02,-7.365601000000000340e+02,2.191844999999999800e+03,-1.830886000000000138e+02,-1.075317999999999984e+03,2.366592999999999847e+03
