head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-6.260898999999999859e+01,3.372517000000000280e+02,2.212543000000000120e+03,-3.691452321370301348e+01,-6.803348576659844582e+01,2.532852427078753863e+03,-2.706920077512242173e+01,-2.665480789146878919e+02,2.452010066797703075e+03,1.092907074213455019e+02,1.588035355344111110e+02,2.385301481313983913e+03,2.300982988412845032e+02,2.939597413671141908e+02,2.134384165737129933e+03,2.100393989478916126e+02,5.140136502141742767e+02,2.124107990726854041e+03,-2.072378178075900905e+02,1.437695410735919097e+02,2.290401272776396127e+03,-2.784665854926602719e+02,3.263775547709071247e+02,2.145085288940127157e+03,-2.746285759247152214e+02,5.808027209501499328e+02,2.137408220197224182e+03,8.990731013576855446e+01,-3.668374180563520781e+02,2.625893704022597831e+03,1.799456904467114100e+02,-7.649751174957480089e+02,2.392767566517924024e+03,2.446992488167500142e+02,-1.027983522545139067e+03,2.489897784009117913e+03,-1.329440084367928989e+02,-3.883142371689921788e+02,2.527422280595525990e+03,-2.036846374968627060e+02,-7.330102061379002407e+02,2.314264873479879952e+03,-2.175293681232735992e+02,-1.042874926977325913e+03,2.374282595907840005e+03
-6.260898999999999859e+01,3.372517000000000280e+02,2.212543000000000120e+03,-3.836505635854307172e+01,-6.501974371685737708e+01,2.432897771084022224e+03,-2.793534823090632102e+01,-2.738032896313627020e+02,2.512226998723639099e+03,1.153114287180850965e+02,1.572976762694221975e+02,2.314635963906769121e+03,2.279679918948939985e+02,3.006282125610841831e+02,2.188046694280224983e+03,2.068229647316437081e+02,5.327939020867250974e+02,1.992029907089742892e+03,-2.068509040492465942e+02,1.396791773288157970e+02,2.413823857732625129e+03,-2.837681438659287210e+02,3.282273613278721882e+02,2.224890813819667073e+03,-2.759514753867135823e+02,5.688346395363574857e+02,2.131694672614285992e+03,8.820195536001980940e+01,-3.644817339495156716e+02,2.570821421382063818e+03,1.823861162339929933e+02,-7.190051946417383988e+02,2.297183777315402949e+03,2.400344402038435021e+02,-9.929303437955933305e+02,2.439317369130740190e+03,-1.377288917663493919e+02,-3.795270857116462935e+02,2.615498092947685109e+03,-2.114630074311305066e+02,-7.269320050405400480e+02,2.280338242519830146e+03,-2.145146209426376913e+02,-1.062055399868947916e+03,2.366240713395945022e+03
-6.275995999999999952e+01,3.173584000000000174e+02,2.209900999999999840e+03,-3.826034721008618789e+01,-8.848216157260691261e+01,2.427283152731723021e+03,-2.747550952461513063e+01,-3.001926878518693229e+02,2.546183511091584023e+03,1.090945029619827977e+02,1.420902075031586094e+02,2.290618934315707975e+03,2.285786363685303115e+02,2.750708064867170037e+02,2.133065903908103792e+03,1.966608204867443135e+02,5.041125166938023199e+02,2.025131719377594891e+03,-1.941468087129534013e+02,1.200693488968940983e+02,2.440291295263967186e+03,-2.702434771097667863e+02,2.786769080865636852e+02,2.129154614837711961e+03,-2.716462534645789901e+02,5.383727987582745982e+02,1.992596192658897053e+03,8.947823571996856629e+01,-3.827822814517356846e+02,2.513648015983213099e+03,1.847114356408210085e+02,-7.211970805660746464e+02,2.350635643100558809e+03,2.372541674972056001e+02,-9.860640040115421243e+02,2.386270912088607020e+03,-1.301506284972346918e+02,-3.884405839856173088e+02,2.655997724550426938e+03,-2.094193320059058863e+02,-7.331987448042141295e+02,2.331833553301400116e+03,-2.224089924832078964e+02,-1.012113583335363955e+03,2.503710857463693173e+03
-6.275995999999999952e+01,3.173584000000000174e+02,2.209900999999999840e+03,-3.762947358615780047e+01,-8.916534027733807477e+01,2.415257519458778006e+03,-2.720392573579117013e+01,-2.914453265425099744e+02,2.442561889566251921e+03,1.091582295778073046e+02,1.355712100520948979e+02,2.412224063863493939e+03,2.162267279892340923e+02,2.694976743215333954e+02,2.230404794831711115e+03,1.996484970520567117e+02,4.934122183660464884e+02,1.970195580739474963e+03,-2.003957460604937069e+02,1.193285011155421955e+02,2.369207640441058174e+03,-2.902661609960670148e+02,2.918141628823673841e+02,2.152641332183558006e+03,-2.662048706056817196e+02,5.134214998053835188e+02,2.110128930222867893e+03,8.852565733963028549e+01,-3.871751374570300186e+02,2.514103993511037061e+03,1.767186996933662897e+02,-7.267960398571673295e+02,2.292739391509470806e+03,2.452825690896794129e+02,-1.029047539862920075e+03,2.357962244004729200e+03,-1.386603922465073140e+02,-4.123591850292598906e+02,2.549811689990253853e+03,-2.138270698525095952e+02,-7.551585713669131792e+02,2.347162079275698943e+03,-2.135126724411472026e+02,-9.998291447128676737e+02,2.409974564986960104e+03
-6.275995999999999952e+01,3.173584000000000174e+02,2.209900999999999840e+03,-3.872252265393329651e+01,-8.663777578840681315e+01,2.554306102321921117e+03,-2.811196866396888083e+01,-3.019456898243169007e+02,2.569800210540261105e+03,1.088371649970734012e+02,1.411646402686963029e+02,2.381157784915074899e+03,2.241671752411729130e+02,2.743835039246566794e+02,2.119097498420032025e+03,2.075219263978073059e+02,4.842346371213948828e+02,2.086497279473490835e+03,-1.964103401060667125e+02,1.240801773376267931e+02,2.405755835009717885e+03,-2.777802567609608104e+02,2.929215182836738904e+02,2.188508694601965999e+03,-2.701220449014455767e+02,5.104977674961270964e+02,2.144311299377282012e+03,8.657559323381785532e+01,-3.766864882572959914e+02,2.603668597783965197e+03,1.774579833127579889e+02,-7.615100012965567657e+02,2.436270912761766795e+03,2.370072826240653114e+02,-1.054625701530686001e+03,2.412593270964875956e+03,-1.380644836083554878e+02,-4.019514249403658823e+02,2.544909963909261933e+03,-2.183490757237966875e+02,-7.834493410682118792e+02,2.338739162979815774e+03,-2.226981486337377873e+02,-1.040730071122070967e+03,2.487030685928084040e+03
-6.271992000000000189e+01,2.963299000000000092e+02,2.203992000000000189e+03,-3.982792894943810325e+01,-1.095629172265159070e+02,2.540626314903061029e+03,-2.769127616871526953e+01,-3.243141493675863103e+02,2.578135827227677055e+03,1.130911136017249987e+02,1.169891337671692071e+02,2.450773947273420163e+03,2.161786436529833964e+02,2.554206691524813948e+02,2.127660134626135914e+03,2.132372685899046871e+02,4.786181254402238778e+02,2.096793556926237216e+03,-1.935503428621460102e+02,1.003377481777838938e+02,2.410944289387678964e+03,-2.848174147369113030e+02,2.508372378073891866e+02,2.167197680831765865e+03,-2.630999496101640034e+02,4.989562325342254780e+02,1.999396985547600025e+03,8.580802834987800054e+01,-4.089374266038341261e+02,2.516085010935281844e+03,1.874118301796902131e+02,-7.432906780780906502e+02,2.289742527305655130e+03,2.368691896373653947e+02,-1.017685356557479054e+03,2.362901753339990137e+03,-1.349947053821555869e+02,-4.051246941802299943e+02,2.505974121467857003e+03,-2.084338210728845127e+02,-7.472950629070677451e+02,2.307192647970233793e+03,-2.120202751667985979e+02,-1.006719809342969029e+03,2.369768752510552986e+03
-6.271992000000000189e+01,2.963299000000000092e+02,2.203992000000000189e+03,-3.885423073859931264e+01,-1.089031691540232032e+02,2.447352519569094966e+03,-2.844915619495715120e+01,-3.023661332251281237e+02,2.568360604636317021e+03,1.113232102364908940e+02,1.114179862948496975e+02,2.301968338304588997e+03,2.253060331634223132e+02,2.490312106218964914e+02,2.125025338177268168e+03,2.104008270148908082e+02,4.782527145161835733e+02,2.068528578026770901e+03,-2.028673969816792919e+02,1.013271673991307011e+02,2.335549251977583936e+03,-2.890398643537384942e+02,2.624596748699195814e+02,2.086184895345731093e+03,-2.762316639625556718e+02,5.166807767339910242e+02,2.103545988009163011e+03,8.721521384908507457e+01,-3.908838393534837223e+02,2.592691699991527003e+03,1.763790839581816101e+02,-7.632869291687685518e+02,2.363960824746332037e+03,2.468626003937876021e+02,-1.012134169542474979e+03,2.461013196202303789e+03,-1.390120873619206066e+02,-4.038049960761077841e+02,2.563423643645096945e+03,-2.160052124904343884e+02,-7.504085841178417695e+02,2.362591429221005001e+03,-2.101515962030829030e+02,-1.027542296271998111e+03,2.506913440043488208e+03
-6.172390000000000043e+01,2.761754000000000246e+02,2.196210000000000036e+03,-3.874938390218027706e+01,-1.289180347454922071e+02,2.386230381890500212e+03,-2.709054875352912006e+01,-3.292667453426661268e+02,2.575866396411523056e+03,1.111695845255433994e+02,9.649857289978540109e+01,2.389101056729110041e+03,2.284126164147141083e+02,2.183793401845452991e+02,2.163774735138632877e+03,2.258642972007141907e+02,4.604262727732102007e+02,2.029585114918492991e+03,-1.930607488711204951e+02,7.948557474571153136e+01,2.354925900203316814e+03,-2.864572833043674223e+02,2.388401855448425124e+02,2.203746772609942127e+03,-2.645362116729664876e+02,4.811916398983880185e+02,2.107466654699739138e+03,9.059843977526338676e+01,-4.323887678354257105e+02,2.530971015007898131e+03,1.787664674073473066e+02,-7.645854882229413079e+02,2.290023051794938965e+03,2.465238116168771114e+02,-1.062016240664959923e+03,2.473016910534433009e+03,-1.338592374462728003e+02,-4.300832744002307777e+02,2.472468696258256841e+03,-2.117658692640945901e+02,-7.721293666019039392e+02,2.382551924206341937e+03,-2.214790631233254032e+02,-1.056955209073792957e+03,2.524131876116380226e+03
-6.172390000000000043e+01,2.761754000000000246e+02,2.196210000000000036e+03,-3.953823920523254287e+01,-1.257098751033078941e+02,2.447009685084417015e+03,-2.795796703837757136e+01,-3.346192041959845938e+02,2.440245188868560035e+03,1.082674849942637962e+02,9.727738117988886302e+01,2.305887788174291018e+03,2.200075776676692954e+02,2.159656078844031981e+02,2.233651074692857947e+03,2.276174904672145090e+02,4.467563596278872069e+02,1.953492095322138994e+03,-1.935052874148597937e+02,8.150541350090882986e+01,2.414315599625746927e+03,-2.861858493997552841e+02,2.323369134618259864e+02,2.057552405242489840e+03,-2.733182764739551089e+02,4.752467599023614184e+02,2.107045646463383946e+03,8.469696836260915518e+01,-4.018666172301449819e+02,2.618536450560654885e+03,1.767390306710628920e+02,-7.659011312038683172e+02,2.316903858637375833e+03,2.380757204369176918e+02,-1.063476997766782915e+03,2.459038624137603165e+03,-1.388354759487774004e+02,-4.340251754394273007e+02,2.576985295647691146e+03,-2.193759497354801908e+02,-7.951504676066506363e+02,2.275198446796895041e+03,-2.191168141306710879e+02,-1.034022587542423935e+03,2.360034616737651959e+03
-6.172390000000000043e+01,2.761754000000000246e+02,2.196210000000000036e+03,-3.873295065147868854e+01,-1.233181845325660930e+02,2.460723505279003803e+03,-2.711215072683247840e+01,-3.406147020709771027e+02,2.473469750040511826e+03,1.063477514816348020e+02,9.407817166479590298e+01,2.289683807213512864e+03,2.264272837543132937e+02,2.159300376803367953e+02,2.098738324162874960e+03,2.173194894343884869e+02,4.606626262550736897e+02,1.976549027518015009e+03,-1.953900586136091988e+02,7.980427950723489516e+01,2.320762282343344850e+03,-2.845292266464114164e+02,2.270938686916410916e+02,2.172443668448529024e+03,-2.671529914219265720e+02,4.846035789354799022e+02,2.056357262799233013e+03,8.796419379890213008e+01,-4.050448521611800174e+02,2.597292014156806999e+03,1.861508026726476999e+02,-7.782700017182645524e+02,2.359662746880957911e+03,2.430752119743451090e+02,-1.047785563458638080e+03,2.457414186028901895e+03,-1.391011664854885055e+02,-4.398483271185007197e+02,2.486083284984896181e+03,-2.263180146493839118e+02,-7.867015330505967086e+02,2.238605266467664023e+03,-2.114837550194195899e+02,-1.017505911631358003e+03,2.417133954708507190e+03
