head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-6.122070312500000000e+01,3.413842468261718750e+02,2.219147705078125000e+03,-3.880491256713867188e+01,-7.114081573486328125e+01,2.479406738281250000e+03,-2.927546882629394531e+01,-2.802102661132812500e+02,2.507714843750000000e+03,1.140582580566406250e+02,1.710451660156250000e+02,2.365524658203125000e+03,2.359551544189453125e+02,3.007331848144531250e+02,2.154676025390625000e+03,2.020475616455078125e+02,5.433843994140625000e+02,2.064826660156250000e+03,-2.118089752197265625e+02,1.617604827880859375e+02,2.371375244140625000e+03,-2.848798522949218750e+02,3.210417480468750000e+02,2.155195556640625000e+03,-2.625925292968750000e+02,5.737623901367187500e+02,2.084800048828125000e+03,9.221002197265625000e+01,-3.666243286132812500e+02,2.576508544921875000e+03,1.769713439941406250e+02,-7.182275390625000000e+02,2.334476074218750000e+03,2.441031341552734375e+02,-1.042206787109375000e+03,2.435142578125000000e+03,-1.371187438964843750e+02,-3.830229187011718750e+02,2.569807861328125000e+03,-2.083281555175781250e+02,-7.313882446289062500e+02,2.320036621093750000e+03,-2.149297332763671875e+02,-1.035751953125000000e+03,2.464234130859375000e+03
-6.195934295654296875e+01,3.302425537109375000e+02,2.216266845703125000e+03,-3.810243606567382812e+01,-8.089193725585937500e+01,2.478587158203125000e+03,-2.892564582824707031e+01,-2.895787048339843750e+02,2.509520751953125000e+03,1.132269973754882812e+02,1.614883270263671875e+02,2.363089599609375000e+03,2.360631408691406250e+02,2.882426147460937500e+02,2.150990234375000000e+03,2.034110412597656250e+02,5.294954833984375000e+02,2.056966796875000000e+03,-2.119841613769531250e+02,1.523990020751953125e+02,2.372902587890625000e+03,-2.851644592285156250e+02,3.078547058105468750e+02,2.153979492187500000e+03,-2.647773742675781250e+02,5.609539184570312500e+02,2.084350585937500000e+03,9.411415863037109375e+01,-3.742327575683593750e+02,2.577653076171875000e+03,1.773853454589843750e+02,-7.215643920898437500e+02,2.329076171875000000e+03,2.445325927734375000e+02,-1.043878906250000000e+03,2.434901611328125000e+03,-1.392901153564453125e+02,-3.900075683593750000e+02,2.570970703125000000e+03,-2.103070373535156250e+02,-7.346232910156250000e+02,2.316036865234375000e+03,-2.152412872314453125e+02,-1.038125488281250000e+03,2.462062744140625000e+03
-6.243897247314453125e+01,3.199405822753906250e+02,2.213574951171875000e+03,-3.741992950439453125e+01,-8.985569000244140625e+01,2.477870605468750000e+03,-2.838567733764648438e+01,-2.981547851562500000e+02,2.511175048828125000e+03,1.128370437622070312e+02,1.527455291748046875e+02,2.361448730468750000e+03,2.356630096435546875e+02,2.770589599609375000e+02,2.147881347656250000e+03,2.051413116455078125e+02,5.166790771484375000e+02,2.049033203125000000e+03,-2.122057952880859375e+02,1.438377685546875000e+02,2.374633789062500000e+03,-2.853667297363281250e+02,2.951481628417968750e+02,2.152801269531250000e+03,-2.665426940917968750e+02,5.485685424804687500e+02,2.083879882812500000e+03,9.602405548095703125e+01,-3.813198547363281250e+02,2.578549560546875000e+03,1.776419677734375000e+02,-7.251246337890625000e+02,2.324623535156250000e+03,2.449776763916015625e+02,-1.045918090820312500e+03,2.434841308593750000e+03,-1.416980133056640625e+02,-3.962869873046875000e+02,2.570841064453125000e+03,-2.121894073486328125e+02,-7.381151733398437500e+02,2.312100585937500000e+03,-2.154997558593750000e+02,-1.040719360351562500e+03,2.459972167968750000e+03
-6.269285202026367188e+01,3.104468688964843750e+02,2.211079345703125000e+03,-3.679418945312500000e+01,-9.809508514404296875e+01,2.477227050781250000e+03,-2.764789009094238281e+01,-3.060298461914062500e+02,2.512599365234375000e+03,1.128058090209960938e+02,1.446786193847656250e+02,2.360317138671875000e+03,2.349024505615234375e+02,2.670169677734375000e+02,2.145173095703125000e+03,2.072272338867187500e+02,5.047852478027343750e+02,2.041104370117187500e+03,-2.124181518554687500e+02,1.359353790283203125e+02,2.376208251953125000e+03,-2.855753784179687500e+02,2.829869079589843750e+02,2.151507568359375000e+03,-2.678517761230468750e+02,5.366482543945312500e+02,2.083159912109375000e+03,9.781956481933593750e+01,-3.880644226074218750e+02,2.579324218750000000e+03,1.778240051269531250e+02,-7.288990478515625000e+02,2.320948242187500000e+03,2.454061584472656250e+02,-1.048185424804687500e+03,2.435323242187500000e+03,-1.441578979492187500e+02,-4.019075012207031250e+02,2.569576171875000000e+03,-2.140124511718750000e+02,-7.417960815429687500e+02,2.308181396484375000e+03,-2.157004394531250000e+02,-1.043354614257812500e+03,2.458150146484375000e+03
-6.276429748535156250e+01,3.016796569824218750e+02,2.208782470703125000e+03,-3.621387100219726562e+01,-1.057141494750976562e+02,2.476613037109375000e+03,-2.672872924804687500e+01,-3.133329772949218750e+02,2.513653320312500000e+03,1.130421447753906250e+02,1.371455688476562500e+02,2.359434814453125000e+03,2.339213104248046875e+02,2.579143676757812500e+02,2.142701904296875000e+03,2.096228027343750000e+02,4.936247558593750000e+02,2.033207519531250000e+03,-2.125833129882812500e+02,1.285305023193359375e+02,2.377401367187500000e+03,-2.858655395507812500e+02,2.714342041015625000e+02,2.150062988281250000e+03,-2.687181396484375000e+02,5.252124023437500000e+02,2.081974853515625000e+03,9.938016510009765625e+01,-3.945809326171875000e+02,2.580062011718750000e+03,1.780038909912109375e+02,-7.328159790039062500e+02,2.317876464843750000e+03,2.458011627197265625e+02,-1.050494750976562500e+03,2.436554687500000000e+03,-1.464878845214843750e+02,-4.069805908203125000e+02,2.567425292968750000e+03,-2.157854003906250000e+02,-7.455568847656250000e+02,2.304247558593750000e+03,-2.158636932373046875e+02,-1.045873413085937500e+03,2.456657958984375000e+03
-6.269873428344726562e+01,2.935426330566406250e+02,2.206687255859375000e+03,-3.563631057739257812e+01,-1.128256607055664062e+02,2.476013671875000000e+03,-2.570217895507812500e+01,-3.202135314941406250e+02,2.514193359375000000e+03,1.134662170410156250e+02,1.300232238769531250e+02,2.358617919921875000e+03,2.328302154541015625e+02,2.495455780029296875e+02,2.140341796875000000e+03,2.122417602539062500e+02,4.830139465332031250e+02,2.025378906250000000e+03,-2.126809844970703125e+02,1.214720840454101562e+02,2.378128417968750000e+03,-2.862974853515625000e+02,2.605535278320312500e+02,2.148524658203125000e+03,-2.691922607421875000e+02,5.142576904296875000e+02,2.080121582031250000e+03,1.006416625976562500e+02,-4.009164123535156250e+02,2.580803710937500000e+03,1.782393951416015625e+02,-7.367532958984375000e+02,2.315240234375000000e+03,2.461633911132812500e+02,-1.052662475585937500e+03,2.438528808593750000e+03,-1.485259399414062500e+02,-4.116260375976562500e+02,2.564718017578125000e+03,-2.175220184326171875e+02,-7.492698974609375000e+02,2.300307373046875000e+03,-2.160310974121093750e+02,-1.048155395507812500e+03,2.455469970703125000e+03
-6.253573226928710938e+01,2.859334411621093750e+02,2.204808593750000000e+03,-3.500925064086914062e+01,-1.195237426757812500e+02,2.475455566406250000e+03,-2.463475799560546875e+01,-3.267953491210937500e+02,2.514136474609375000e+03,1.140324249267578125e+02,1.232408523559570312e+02,2.357802246093750000e+03,2.317007904052734375e+02,2.417106170654296875e+02,2.138031250000000000e+03,2.149700164794921875e+02,4.727973022460937500e+02,2.017715820312500000e+03,-2.126992950439453125e+02,1.146341400146484375e+02,2.378402343750000000e+03,-2.869136352539062500e+02,2.504030151367187500e+02,2.147006103515625000e+03,-2.693412170410156250e+02,5.037643432617187500e+02,2.077443115234375000e+03,1.015746154785156250e+02,-4.070350036621093750e+02,2.581541259765625000e+03,1.785711517333984375e+02,-7.405632324218750000e+02,2.312883300781250000e+03,2.465096282958984375e+02,-1.054550170898437500e+03,2.441031494140625000e+03,-1.501851043701171875e+02,-4.159845886230468750e+02,2.561838134765625000e+03,-2.192153778076171875e+02,-7.528140258789062500e+02,2.296430664062500000e+03,-2.162579345703125000e+02,-1.050133666992187500e+03,2.454532958984375000e+03
-6.231344223022460938e+01,2.787506103515625000e+02,2.203171630859375000e+03,-3.428920364379882812e+01,-1.258782196044921875e+02,2.475002685546875000e+03,-2.362440299987792969e+01,-3.331660766601562500e+02,2.513521484375000000e+03,1.147196044921875000e+02,1.167631607055664062e+02,2.357044433593750000e+03,2.305771179199218750e+02,2.342135772705078125e+02,2.135764648437500000e+03,2.176748504638671875e+02,4.628839416503906250e+02,2.010418823242187500e+03,-2.126291656494140625e+02,1.079184417724609375e+02,2.378279541015625000e+03,-2.877425842285156250e+02,2.410240173339843750e+02,2.145626220703125000e+03,-2.692466430664062500e+02,4.937012634277343750e+02,2.073835205078125000e+03,1.022263336181640625e+02,-4.128674011230468750e+02,2.582240234375000000e+03,1.790203552246093750e+02,-7.441021118164062500e+02,2.310674316406250000e+03,2.468678741455078125e+02,-1.056092407226562500e+03,2.443702880859375000e+03,-1.514434509277343750e+02,-4.201659545898437500e+02,2.559172851562500000e+03,-2.208594055175781250e+02,-7.561044921875000000e+02,2.292750244140625000e+03,-2.166048278808593750e+02,-1.051803344726562500e+03,2.453820068359375000e+03
-6.205999755859375000e+01,2.718994445800781250e+02,2.201800048828125000e+03,-3.345801544189453125e+01,-1.319517517089843750e+02,2.474725097656250000e+03,-2.274456787109375000e+01,-3.393748474121093750e+02,2.512496337890625000e+03,1.155239257812500000e+02,1.105695114135742188e+02,2.356471435546875000e+03,2.294853668212890625e+02,2.268786926269531250e+02,2.133594726562500000e+03,2.202252044677734375e+02,4.532408752441406250e+02,2.003769287109375000e+03,-2.124588317871093750e+02,1.012484664916992188e+02,2.377801757812500000e+03,-2.887938537597656250e+02,2.324352416992187500e+02,2.144459472656250000e+03,-2.689858093261718750e+02,4.840262145996093750e+02,2.069274169921875000e+03,1.026811981201171875e+02,-4.183225708007812500e+02,2.582850341796875000e+03,1.795895843505859375e+02,-7.472595214843750000e+02,2.308510498046875000e+03,2.472682495117187500e+02,-1.057306762695312500e+03,2.446128906250000000e+03,-1.523544921875000000e+02,-4.242635803222656250e+02,2.557065917968750000e+03,-2.224393920898437500e+02,-7.591115112304687500e+02,2.289450683593750000e+03,-2.171268310546875000e+02,-1.053224487304687500e+03,2.453358154296875000e+03
-6.179563140869140625e+01,2.652919921875000000e+02,2.200703857421875000e+03,-3.253184127807617188e+01,-1.378111877441406250e+02,2.474665283203125000e+03,-2.208499336242675781e+01,-3.454554138183593750e+02,2.511288085937500000e+03,1.164405059814453125e+02,1.046350708007812500e+02,2.356232910156250000e+03,2.284607849121093750e+02,2.195558319091796875e+02,2.131623779296875000e+03,2.225089416503906250e+02,4.438750305175781250e+02,1.998071533203125000e+03,-2.121706542968750000e+02,9.455905151367187500e+01,2.376960937500000000e+03,-2.900535278320312500e+02,2.246141357421875000e+02,2.143507812500000000e+03,-2.686337585449218750e+02,4.746879272460937500e+02,2.063832763671875000e+03,1.030657348632812500e+02,-4.233338012695312500e+02,2.583325683593750000e+03,1.802643280029296875e+02,-7.499836425781250000e+02,2.306333251953125000e+03,2.477352905273437500e+02,-1.058293701171875000e+03,2.447927246093750000e+03,-1.530053863525390625e+02,-4.283419494628906250e+02,2.555782470703125000e+03,-2.239378356933593750e+02,-7.618671264648437500e+02,2.286739501953125000e+03,-2.178681793212890625e+02,-1.054510253906250000e+03,2.453228515625000000e+03
