head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-5.582706000000000301e+01,4.527760000000000105e+02,2.256349000000000160e+03,-8.589787546227476867e+00,-4.644563010294154992e+01,2.456054574433474045e+03,-1.147692431271364022e+01,-2.880921883686228853e+02,2.548472704056499879e+03,1.551838872609455962e+02,2.344084053925708133e+02,2.501362696878193219e+03,2.772686512342460787e+02,5.008404215152306165e+02,2.515184913285459061e+03,1.447775583859140056e+02,6.956396251136740148e+02,2.460912244522669880e+03,-1.689442603411195876e+02,2.349856306110802109e+02,2.551800200737725845e+03,-2.709826882646240733e+02,4.927663399486244771e+02,2.297916930937451980e+03,-1.531323327378929093e+02,7.238567752940539322e+02,2.355684065309268135e+03,1.077333941569535938e+02,-3.611121123497042049e+02,2.777353548411534121e+03,1.301131431441353072e+02,-8.454921149055547858e+02,2.620311327931663072e+03,1.841490870766471915e+02,-1.239500686117495889e+03,2.662635675141968022e+03,-1.366148647148611985e+02,-3.859241469510922116e+02,2.610742919405220164e+03,-1.581384622358669105e+02,-8.082527665297756130e+02,2.647366010700965035e+03,-2.162547492672551073e+02,-1.291341201263926905e+03,2.681851566286396974e+03
-5.566246800086536695e+01,4.436800688650279199e+02,2.255534015058048226e+03,-8.880306110646298379e+00,-4.724991741470721252e+01,2.550045472609810076e+03,-1.128899437339648948e+01,-2.659746977079108206e+02,2.569248279169496072e+03,1.520356369245266137e+02,2.258681497297322096e+02,2.398090476131118976e+03,2.847530362650927032e+02,4.514707743113265224e+02,2.275579499108383970e+03,1.378678798325701962e+02,6.812375282529279730e+02,2.333010389824118192e+03,-1.633170124558797056e+02,2.165059696694096090e+02,2.579969733381222795e+03,-2.495353082250773866e+02,4.724559506897780921e+02,2.333504381123486837e+03,-1.579560316336990979e+02,7.103495250814095243e+02,2.330787192941242211e+03,1.126045818777137981e+02,-3.502807761145676864e+02,2.773431775461005145e+03,1.401028746947174000e+02,-7.822291906811951776e+02,2.599253250534763993e+03,1.838803841504665115e+02,-1.241898208927359065e+03,2.504922928857973147e+03,-1.386144649692772930e+02,-3.709456571476197837e+02,2.626830046081392993e+03,-1.607016378280158904e+02,-8.315113168227474034e+02,2.536473170714123171e+03,-2.211101969859211920e+02,-1.288180607534055980e+03,2.746310803643836152e+03
-5.566246800086536695e+01,4.436800688650279199e+02,2.255534015058048226e+03,-7.982223124685003945e+00,-6.925235563117247750e+01,2.541725718153095841e+03,-1.097459796490205086e+01,-2.663848423601609738e+02,2.573346661122629030e+03,1.578248087684162044e+02,1.896192754912692067e+02,2.412061780053058101e+03,2.958864156586860759e+02,4.087684580035601130e+02,2.417759423789062112e+03,1.815251864173324066e+02,6.568700706334689130e+02,2.418295088038119957e+03,-1.576262365658442093e+02,1.963370606935490912e+02,2.564284735559599085e+03,-2.559258866312625003e+02,4.369453722019571842e+02,2.291402940986447902e+03,-1.485221592555963070e+02,6.777810089482831017e+02,2.341142777730261059e+03,1.107784989126761985e+02,-3.769792064318040730e+02,2.613978311101052896e+03,1.450401371487145923e+02,-8.291521871888190844e+02,2.375841189718225905e+03,1.966479980085377122e+02,-1.179951553841932991e+03,2.801257686162718983e+03,-1.291619975361294905e+02,-3.895030499899525012e+02,2.729016387159144870e+03,-1.563995487471908916e+02,-8.201710157954598799e+02,2.558478415334249803e+03,-2.203256071501652968e+02,-1.180001105212496896e+03,2.607530291865742129e+03
-5.566246800086536695e+01,4.436800688650279199e+02,2.255534015058048226e+03,-8.300296032346345498e+00,-1.156684369483671020e+02,2.576150663512786195e+03,-9.836441930961745683e+00,-3.360988932348711273e+02,2.561674201642525986e+03,1.525812492483507015e+02,1.517211312934385035e+02,2.489844801474435826e+03,3.003700140133028071e+02,3.499154966330896173e+02,2.223350428430178908e+03,1.818899830048252966e+02,5.728076284911435323e+02,2.329483261613819195e+03,-1.745976150703384917e+02,1.491644960296322893e+02,2.410888180269313125e+03,-2.656614853558489244e+02,3.915929946069223888e+02,2.309747644098280944e+03,-1.330074820224212999e+02,6.237106833513851143e+02,2.220892881589430090e+03,1.083716150769095066e+02,-4.003682055382179783e+02,2.844906094518065856e+03,1.399985108373051048e+02,-8.871841095712270544e+02,2.615618478860625146e+03,1.934115566960871888e+02,-1.168444278726869925e+03,2.841110996462242838e+03,-1.222630675151658011e+02,-4.171120988187270768e+02,2.626869003612585857e+03,-1.547135552728570929e+02,-8.402648844550574267e+02,2.582042983811846170e+03,-2.237165501180137994e+02,-1.286802618154554921e+03,2.595407048910181857e+03
-5.522298791715453348e+01,4.168464165329928051e+02,2.255213920436075114e+03,-8.135528079353262498e+00,-1.107836986385615035e+02,2.537074331474808787e+03,-1.033705888398909067e+01,-3.283423056740494985e+02,2.714477582826064918e+03,1.485951395866310065e+02,1.528490971602601007e+02,2.462060872139722960e+03,3.062991804190980929e+02,3.615841595922984197e+02,2.462826247668097949e+03,1.841886894170926894e+02,5.903192839448470295e+02,2.387967816149165174e+03,-1.663127554001181920e+02,1.561689626072167130e+02,2.563380964394561033e+03,-2.472189938483041090e+02,3.895856184993536999e+02,2.293589747871380951e+03,-1.318499945991030984e+02,6.111916348666145495e+02,2.323443570899587030e+03,1.094723981102702055e+02,-3.869868596502461742e+02,2.757979524770335047e+03,1.510767871777078142e+02,-8.790632084339652010e+02,2.502784562902304970e+03,2.011038754672127880e+02,-1.165892635098449091e+03,2.717337182863292128e+03,-1.287442429190375890e+02,-3.827190994911916277e+02,2.689689621002497915e+03,-1.580147251735045870e+02,-8.316143167167651882e+02,2.514756104041514845e+03,-2.118429380642332944e+02,-1.243741907664656992e+03,2.732845330495606049e+03
-5.522298791715453348e+01,4.168464165329928051e+02,2.255213920436075114e+03,-7.971395833445773071e+00,-1.113325080894165069e+02,2.591481081533350789e+03,-1.023334642651997939e+01,-3.115469498132292188e+02,2.555591106786700948e+03,1.530624542655868083e+02,1.510880958531163003e+02,2.326483763542481938e+03,3.193227061690736832e+02,3.507286540574950777e+02,2.343757391323451884e+03,1.876686673152779861e+02,5.868042740108113549e+02,2.276674962816522111e+03,-1.705401312010828008e+02,1.582666326898959994e+02,2.467071407831876058e+03,-2.705524826370453866e+02,3.832691542055043215e+02,2.333291389895288830e+03,-1.325294581927039985e+02,5.980436177557803603e+02,2.189386087671508903e+03,1.114810642992954968e+02,-3.956242205642654994e+02,2.516106113684987122e+03,1.392571682586716975e+02,-8.659096853137472181e+02,2.583040121084049133e+03,1.985751138710402017e+02,-1.270220380200780937e+03,2.715475079833578093e+03,-1.308050064793218894e+02,-3.970343660089275772e+02,2.666983703345532831e+03,-1.506403493656875128e+02,-8.685011789969453275e+02,2.539019719551367871e+03,-2.159543551317651975e+02,-1.311015770659279042e+03,2.682446388571742773e+03
-5.522298791715453348e+01,4.168464165329928051e+02,2.255213920436075114e+03,-8.075823329792555683e+00,-1.252372469900243033e+02,2.577205081047140993e+03,-5.665677105106486700e+00,-3.611309017972001811e+02,2.534174286821199985e+03,1.469847707207935059e+02,1.418832231030139894e+02,2.364066166783443805e+03,2.971911993940216234e+02,3.286875738098992201e+02,2.357218450683045830e+03,1.760895534118091064e+02,5.556464630171692534e+02,2.225513029815711889e+03,-1.645233327271629094e+02,1.267596582544799020e+02,2.463963514214785846e+03,-2.406576607684411897e+02,3.637683270893709846e+02,2.278631054803785901e+03,-1.399221547252531934e+02,6.033780219407643699e+02,2.249417223104784171e+03,1.090152432549107999e+02,-3.978438398329071219e+02,2.721550529167453988e+03,1.519209543733254009e+02,-8.753413643517131959e+02,2.612705379765137877e+03,1.966173116612447132e+02,-1.206791076400098973e+03,2.627951522975106855e+03,-1.319777032149187050e+02,-4.363658968455084164e+02,2.557878376247154847e+03,-1.728108770131453866e+02,-8.711415658382039737e+02,2.522439882622893037e+03,-2.117419444506300863e+02,-1.257756445251615105e+03,2.585903574945231867e+03
-5.480636237095792040e+01,4.097902419464360833e+02,2.240784535565704118e+03,-8.485854692420124579e+00,-1.301848730622930077e+02,2.560991060515150821e+03,-5.511768888216075801e+00,-3.487664433978092120e+02,2.552464017973249156e+03,1.487255446982997000e+02,1.385314979752147906e+02,2.350191357650438022e+03,2.944429231907284930e+02,3.330644324905867961e+02,2.288118571860939937e+03,1.649809654280101086e+02,5.173269892945374977e+02,2.276638494346666903e+03,-1.671121429873558100e+02,1.384252650714857111e+02,2.283720810696082935e+03,-2.523186099283624912e+02,3.667798539090285885e+02,2.213187501197735855e+03,-1.348152507135924907e+02,5.720197387386572245e+02,2.352259315418702954e+03,1.120046477774742044e+02,-4.259354066945351747e+02,2.692530126871813081e+03,1.516730203822529006e+02,-8.376464456260782754e+02,2.626224192311446131e+03,1.889789148311444933e+02,-1.229444491352536033e+03,2.645089911944408868e+03,-1.284554453732600905e+02,-4.071014117950874152e+02,2.797704088133597907e+03,-1.671738437584594124e+02,-8.892373981492833082e+02,2.471894180956836863e+03,-2.159822907143681903e+02,-1.220413637359856011e+03,2.634011719594772785e+03
-5.480636237095792040e+01,4.097902419464360833e+02,2.240784535565704118e+03,-7.313320465662436654e+00,-1.700461394305802116e+02,2.582806093884617894e+03,-5.233556778625048977e+00,-3.606523974110859854e+02,2.693122668686480210e+03,1.526555446849976079e+02,9.007550780728192308e+01,2.468506915550667145e+03,2.891499585673579986e+02,2.780778874410343064e+02,2.338381266128385050e+03,1.907724613485254963e+02,5.150830559237734860e+02,2.388864794942267963e+03,-1.677183826504040951e+02,9.048334098622559907e+01,2.470638838710930031e+03,-2.645385514597588781e+02,3.116009541796105964e+02,2.203480869888007874e+03,-1.551321694919573133e+02,5.700860432559364881e+02,2.143545029782535948e+03,1.118022740516883005e+02,-4.675316426795696998e+02,2.755631068613315165e+03,1.526169262882204123e+02,-9.303306332302678356e+02,2.541156738992085138e+03,2.006676248692772049e+02,-1.202552546850889030e+03,2.754292350805454134e+03,-1.237561549125706932e+02,-4.507336133491257897e+02,2.665614743621345042e+03,-1.714731644672380924e+02,-9.209327776444712299e+02,2.371286290821075909e+03,-2.083867293125173887e+02,-1.267877018530389932e+03,2.564486174655815830e+03
-5.480636237095792040e+01,4.097902419464360833e+02,2.240784535565704118e+03,-7.619689325054044282e+00,-1.571492081353146943e+02,2.512399861274701834e+03,-5.230426675139329795e+00,-3.863997325963945855e+02,2.586133380259670048e+03,1.596596695661899048e+02,8.982799841360642290e+01,2.524144897534989013e+03,2.756210919721722234e+02,2.814624668974325914e+02,2.172951465656848995e+03,1.839883624108545916e+02,5.093422778261564758e+02,2.308727477377377909e+03,-1.685972795873701102e+02,8.822010128562754971e+01,2.414016736556632168e+03,-2.578480752298398215e+02,3.030520537261460277e+02,2.225297958857680896e+03,-1.469271339051510097e+02,5.460839983302963674e+02,2.172033766177733924e+03,1.183610525750331988e+02,-4.237826500346420175e+02,2.620668140369883986e+03,1.518100349860808080e+02,-8.993215669746668937e+02,2.540267015545070990e+03,1.980359248442692888e+02,-1.234152365678997967e+03,2.687624539168743013e+03,-1.323152432614583063e+02,-4.567377364799423276e+02,2.629670531596808814e+03,-1.815305883586335938e+02,-8.729662323972514741e+02,2.400360753859922170e+03,-2.079152257345012913e+02,-1.342407033402827892e+03,2.797200060380856030e+03
