head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-6.563746643066406250e+01,5.327149658203125000e+02,2.208444091796875000e+03,-5.362411499023437500e+00,-7.744927215576171875e+01,2.533309570312500000e+03,-8.754263877868652344e+00,-2.884648437500000000e+02,2.580419921875000000e+03,1.498219909667968750e+02,2.113195190429687500e+02,2.459038085937500000e+03,2.572279052734375000e+02,4.172542114257812500e+02,2.333766845703125000e+03,1.659990997314453125e+02,6.418901977539062500e+02,2.411625976562500000e+03,-1.564386596679687500e+02,2.151594390869140625e+02,2.495307128906250000e+03,-2.344906311035156250e+02,4.298723754882812500e+02,2.339219970703125000e+03,-1.561146392822265625e+02,6.756812133789062500e+02,2.328603271484375000e+03,8.951263427734375000e+01,-3.902620544433593750e+02,2.704742187500000000e+03,1.288575592041015625e+02,-8.097590942382812500e+02,2.609100341796875000e+03,1.863478240966796875e+02,-1.214394409179687500e+03,2.580862792968750000e+03,-1.199237365722656250e+02,-4.119106445312500000e+02,2.622427246093750000e+03,-1.593190612792968750e+02,-8.325814208984375000e+02,2.613556396484375000e+03,-2.096432495117187500e+02,-1.220975463867187500e+03,2.664262207031250000e+03
-6.474911499023437500e+01,5.243527221679687500e+02,2.210552978515625000e+03,-5.931168079376220703e+00,-8.400038909912109375e+01,2.538929199218750000e+03,-9.804952621459960938e+00,-2.954440307617187500e+02,2.582219726562500000e+03,1.497697448730468750e+02,2.010841674804687500e+02,2.453344238281250000e+03,2.633018188476562500e+02,4.062439575195312500e+02,2.332699462890625000e+03,1.677351684570312500e+02,6.326895751953125000e+02,2.398697753906250000e+03,-1.578858184814453125e+02,2.062356109619140625e+02,2.489395996093750000e+03,-2.359158630371093750e+02,4.205459289550781250e+02,2.332862792968750000e+03,-1.541958923339843750e+02,6.650209960937500000e+02,2.318298339843750000e+03,9.477485656738281250e+01,-3.948446350097656250e+02,2.702893554687500000e+03,1.310442657470703125e+02,-8.131831054687500000e+02,2.601943603515625000e+03,1.881620330810546875e+02,-1.218489868164062500e+03,2.597541748046875000e+03,-1.222122192382812500e+02,-4.163108825683593750e+02,2.627469970703125000e+03,-1.601069641113281250e+02,-8.361600952148437500e+02,2.600554687500000000e+03,-2.099430541992187500e+02,-1.223237548828125000e+03,2.660171875000000000e+03
-6.379154205322265625e+01,5.151019897460937500e+02,2.212704101562500000e+03,-6.403975486755371094e+00,-9.119618988037109375e+01,2.545146240234375000e+03,-1.105748748779296875e+01,-3.031339416503906250e+02,2.584418701171875000e+03,1.496557617187500000e+02,1.895534973144531250e+02,2.447344970703125000e+03,2.692818908691406250e+02,3.938573913574218750e+02,2.331580322265625000e+03,1.697999420166015625e+02,6.218947753906250000e+02,2.384562988281250000e+03,-1.592388610839843750e+02,1.958860015869140625e+02,2.482632812500000000e+03,-2.373430328369140625e+02,4.100005493164062500e+02,2.326042236328125000e+03,-1.522320709228515625e+02,6.529733276367187500e+02,2.307092529296875000e+03,1.002065048217773438e+02,-4.003645629882812500e+02,2.700474365234375000e+03,1.334774780273437500e+02,-8.174586181640625000e+02,2.594017089843750000e+03,1.900018005371093750e+02,-1.222142822265625000e+03,2.615043457031250000e+03,-1.243737411499023438e+02,-4.217550048828125000e+02,2.632760742187500000e+03,-1.609365081787109375e+02,-8.398900146484375000e+02,2.585989257812500000e+03,-2.102077178955078125e+02,-1.225184814453125000e+03,2.656091308593750000e+03
-6.271524429321289062e+01,5.044636535644531250e+02,2.214916015625000000e+03,-6.796304702758789062e+00,-9.945490264892578125e+01,2.552032226562500000e+03,-1.250538825988769531e+01,-3.119206542968750000e+02,2.587156250000000000e+03,1.495316009521484375e+02,1.761461944580078125e+02,2.441142822265625000e+03,2.750609130859375000e+02,3.793955993652343750e+02,2.330108154296875000e+03,1.723172454833984375e+02,6.087604370117187500e+02,2.368845947265625000e+03,-1.604683990478515625e+02,1.833959503173828125e+02,2.474684570312500000e+03,-2.388063354492187500e+02,3.976113891601562500e+02,2.318553955078125000e+03,-1.502313079833984375e+02,6.388720703125000000e+02,2.294663818359375000e+03,1.058229217529296875e+02,-4.072740783691406250e+02,2.697373535156250000e+03,1.363200531005859375e+02,-8.229725341796875000e+02,2.585081787109375000e+03,1.918647766113281250e+02,-1.225409790039062500e+03,2.633189941406250000e+03,-1.263746490478515625e+02,-4.287652282714843750e+02,2.638224609375000000e+03,-1.619088897705078125e+02,-8.439276733398437500e+02,2.569444824218750000e+03,-2.103965606689453125e+02,-1.226764648437500000e+03,2.652076171875000000e+03
-6.155080032348632812e+01,4.927234802246093750e+02,2.216980468750000000e+03,-7.120868206024169922e+00,-1.085910949707031250e+02,2.559089599609375000e+03,-1.395164394378662109e+01,-3.215801696777343750e+02,2.590211181640625000e+03,1.495348663330078125e+02,1.614001007080078125e+02,2.435588134765625000e+03,2.800000915527343750e+02,3.632913513183593750e+02,2.327893066406250000e+03,1.751766510009765625e+02,5.936252441406250000e+02,2.352658691406250000e+03,-1.614382629394531250e+02,1.690131683349609375e+02,2.465972167968750000e+03,-2.402276916503906250e+02,3.837035827636718750e+02,2.310890869140625000e+03,-1.484150390625000000e+02,6.231527709960937500e+02,2.281844238281250000e+03,1.110775833129882812e+02,-4.154939880371093750e+02,2.693904296875000000e+03,1.395143280029296875e+02,-8.296182250976562500e+02,2.575518066406250000e+03,1.935900573730468750e+02,-1.228267089843750000e+03,2.649897216796875000e+03,-1.280280609130859375e+02,-4.372965393066406250e+02,2.643281494140625000e+03,-1.630723114013671875e+02,-8.481928710937500000e+02,2.552005859375000000e+03,-2.104484863281250000e+02,-1.227825439453125000e+03,2.648714355468750000e+03
-6.033733367919921875e+01,4.802931823730468750e+02,2.218699951171875000e+03,-7.436387062072753906e+00,-1.183744354248046875e+02,2.565790527343750000e+03,-1.514161968231201172e+01,-3.318479919433593750e+02,2.593181640625000000e+03,1.498525390625000000e+02,1.461123504638671875e+02,2.431562011718750000e+03,2.836352539062500000e+02,3.462071228027343750e+02,2.324587158203125000e+03,1.781754608154296875e+02,5.772373657226562500e+02,2.337347900390625000e+03,-1.620977172851562500e+02,1.533130950927734375e+02,2.457176025390625000e+03,-2.415610046386718750e+02,3.688074035644531250e+02,2.303685791015625000e+03,-1.469763031005859375e+02,6.065030517578125000e+02,2.269652587890625000e+03,1.154583740234375000e+02,-4.247751159667968750e+02,2.690653320312500000e+03,1.429429016113281250e+02,-8.369987792968750000e+02,2.565628417968750000e+03,1.950566864013671875e+02,-1.230938110351562500e+03,2.663183105468750000e+03,-1.292522888183593750e+02,-4.469848022460937500e+02,2.647463378906250000e+03,-1.644477386474609375e+02,-8.526718750000000000e+02,2.535043701171875000e+03,-2.103353118896484375e+02,-1.228354003906250000e+03,2.646691894531250000e+03
-5.907670974731445312e+01,4.674303283691406250e+02,2.219988525390625000e+03,-7.824179172515869141e+00,-1.287224884033203125e+02,2.571751464843750000e+03,-1.585946273803710938e+01,-3.426410522460937500e+02,2.595666259765625000e+03,1.506533813476562500e+02,1.309000396728515625e+02,2.429618408203125000e+03,2.858660583496093750e+02,3.286237182617187500e+02,2.320057617187500000e+03,1.811216278076171875e+02,5.603079223632812500e+02,2.323868896484375000e+03,-1.625110778808593750e+02,1.368427734375000000e+02,2.448955078125000000e+03,-2.428432464599609375e+02,3.533462219238281250e+02,2.297416015625000000e+03,-1.460077667236328125e+02,5.894315795898437500e+02,2.258858154296875000e+03,1.187083740234375000e+02,-4.349175109863281250e+02,2.688231201171875000e+03,1.465156402587890625e+02,-8.446769409179687500e+02,2.555443847656250000e+03,1.962291412353515625e+02,-1.233775878906250000e+03,2.672003906250000000e+03,-1.301049499511718750e+02,-4.573573608398437500e+02,2.650622070312500000e+03,-1.660316467285156250e+02,-8.574648437500000000e+02,2.519659667968750000e+03,-2.100710601806640625e+02,-1.228516723632812500e+03,2.646575683593750000e+03
-5.775849914550781250e+01,4.542969665527343750e+02,2.220842773437500000e+03,-8.300185203552246094e+00,-1.396639709472656250e+02,2.576709472656250000e+03,-1.597001743316650391e+01,-3.539826049804687500e+02,2.597322509765625000e+03,1.520460205078125000e+02,1.161616668701171875e+02,2.429893066406250000e+03,2.868088989257812500e+02,3.108367004394531250e+02,2.314503906250000000e+03,1.838803100585937500e+02,5.433516845703125000e+02,2.312717529296875000e+03,-1.628338012695312500e+02,1.200814743041992188e+02,2.441812500000000000e+03,-2.441782836914062500e+02,3.376156005859375000e+02,2.292353271484375000e+03,-1.454910278320312500e+02,5.722717285156250000e+02,2.249934570312500000e+03,1.208049545288085938e+02,-4.458148498535156250e+02,2.687084716796875000e+03,1.501721954345703125e+02,-8.522920532226562500e+02,2.544917236328125000e+03,1.971311340332031250e+02,-1.237041992187500000e+03,2.676219970703125000e+03,-1.307297821044921875e+02,-4.679385070800781250e+02,2.652862792968750000e+03,-1.677867126464843750e+02,-8.626878662109375000e+02,2.506644531250000000e+03,-2.098168792724609375e+02,-1.228562011718750000e+03,2.648438232421875000e+03
-5.635561370849609375e+01,4.409976806640625000e+02,2.221318603515625000e+03,-8.823091506958007812e+00,-1.512828369140625000e+02,2.580425537109375000e+03,-1.540737533569335938e+01,-3.659614868164062500e+02,2.597949218750000000e+03,1.540342407226562500e+02,1.020599670410156250e+02,2.432154541015625000e+03,2.866873168945312500e+02,2.930004272460937500e+02,2.308395019531250000e+03,1.863792877197265625e+02,5.266101074218750000e+02,2.303963378906250000e+03,-1.632418212890625000e+02,1.033834686279296875e+02,2.436017822265625000e+03,-2.457129516601562500e+02,3.217969665527343750e+02,2.288506103515625000e+03,-1.453482513427734375e+02,5.551759033203125000e+02,2.243084960937500000e+03,1.218675460815429688e+02,-4.574150085449218750e+02,2.687382568359375000e+03,1.538735656738281250e+02,-8.596222534179687500e+02,2.534104492187500000e+03,1.978174133300781250e+02,-1.240829956054687500e+03,2.676398681640625000e+03,-1.312890014648437500e+02,-4.783403015136718750e+02,2.654418212890625000e+03,-1.696523437500000000e+02,-8.684641113281250000e+02,2.496493652343750000e+03,-2.096744842529296875e+02,-1.228769042968750000e+03,2.652448974609375000e+03
-5.484764862060546875e+01,4.276435546875000000e+02,2.221494140625000000e+03,-9.342514038085937500e+00,-1.637298431396484375e+02,2.582558837890625000e+03,-1.417175006866455078e+01,-3.786721191406250000e+02,2.597574462890625000e+03,1.565160217285156250e+02,8.855453491210937500e+01,2.435906738281250000e+03,2.857647094726562500e+02,2.751588134765625000e+02,2.302312255859375000e+03,1.885797271728515625e+02,5.100716857910156250e+02,2.297381347656250000e+03,-1.638996887207031250e+02,8.697292327880859375e+01,2.431550292968750000e+03,-2.475994873046875000e+02,3.059298400878906250e+02,2.285615966796875000e+03,-1.454761352539062500e+02,5.381541748046875000e+02,2.238243652343750000e+03,1.221046066284179688e+02,-4.696688842773437500e+02,2.689008544921875000e+03,1.575854492187500000e+02,-8.666011962890625000e+02,2.523257324218750000e+03,1.983606109619140625e+02,-1.245102539062500000e+03,2.673583984375000000e+03,-1.319208526611328125e+02,-4.883150939941406250e+02,2.655538330078125000e+03,-1.715578002929687500e+02,-8.748893432617187500e+02,2.489407470703125000e+03,-2.096851501464843750e+02,-1.229428100585937500e+03,2.658526367187500000e+03
