head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z
-4.284764000000000017e+00,3.736926000000000272e+02,2.213009000000000015e+03,-7.920950999999999631e+00,-4.189571999999999719e+01,2.286847999999999956e+03,-9.835822999999999539e+00,-2.446987000000000023e+02,2.294519999999999982e+03,1.431186999999999898e+02,2.195343000000000018e+02,2.248224000000000160e+03,2.475331999999999937e+02,4.372828000000000088e+02,2.159132000000000062e+03,1.226924000000000063e+02,6.343737999999999602e+02,2.187864000000000033e+03,-1.509947999999999979e+02,2.144325000000000045e+02,2.228355000000000018e+03,-2.469472000000000094e+02,4.453143000000000029e+02,2.168184999999999945e+03,-1.318545000000000016e+02,6.515339000000000169e+02,2.163302999999999884e+03,9.892278000000000304e+01,-3.153004000000000246e+02,2.304862000000000080e+03,1.122506000000000057e+02,-7.219668000000000347e+02,2.224215999999999894e+03,1.691163999999999987e+02,-1.074613000000000056e+03,2.354378999999999905e+03,-1.165678000000000054e+02,-3.204553999999999974e+02,2.294719000000000051e+03,-1.331493000000000109e+02,-7.276144000000000460e+02,2.233862000000000080e+03,-1.876379000000000019e+02,-1.085236000000000104e+03,2.350331000000000131e+03
-8.024950895541143048e-01,3.679778447440206719e+02,2.198454962181670908e+03,-7.892457000000000278e+00,-4.611773000000000167e+01,2.292001000000000204e+03,-9.941974999999999341e+00,-2.420286999999999864e+02,2.308061999999999898e+03,1.389415999999999940e+02,2.028550999999999931e+02,2.242340999999999894e+03,2.499992000000000019e+02,4.151915000000000191e+02,2.144802000000000135e+03,1.238135999999999939e+02,6.122043999999999642e+02,2.137630000000000109e+03,-1.504548000000000059e+02,2.018454999999999870e+02,2.223130999999999858e+03,-2.392141000000000020e+02,4.270466000000000122e+02,2.134940000000000055e+03,-1.382978999999999985e+02,6.415615000000000236e+02,2.142813000000000102e+03,9.584207000000000676e+01,-3.229633999999999787e+02,2.329552999999999884e+03,1.235563999999999965e+02,-7.212898999999999887e+02,2.210842999999999847e+03,1.732214999999999918e+02,-1.073655999999999949e+03,2.352547000000000025e+03,-1.136552999999999969e+02,-3.239005000000000223e+02,2.320072999999999865e+03,-1.324500999999999920e+02,-7.280440999999999576e+02,2.222333000000000084e+03,-1.874316000000000031e+02,-1.088556000000000040e+03,2.348307999999999993e+03
-6.127927513574018548e-01,3.496550079677693930e+02,2.191213390317209814e+03,-7.756299000000000277e+00,-6.302170999999999879e+01,2.306570999999999913e+03,-9.791175000000000850e+00,-2.595665000000000191e+02,2.316215999999999894e+03,1.350209999999999866e+02,1.702064000000000021e+02,2.238043000000000120e+03,2.628063000000000216e+02,3.569479000000000042e+02,2.118579999999999927e+03,1.624258000000000095e+02,5.692675000000000409e+02,2.133762000000000171e+03,-1.459450999999999965e+02,1.736471999999999980e+02,2.219509000000000015e+03,-2.363660999999999888e+02,3.884238000000000284e+02,2.113170000000000073e+03,-1.326804999999999950e+02,6.006783000000000357e+02,2.120545000000000073e+03,9.642343999999999937e+01,-3.289866999999999848e+02,2.342340000000000146e+03,1.311184000000000083e+02,-7.189183000000000447e+02,2.203358000000000175e+03,1.725868000000000109e+02,-1.065779999999999973e+03,2.344706000000000131e+03,-1.141474000000000046e+02,-3.296340999999999894e+02,2.330532999999999902e+03,-1.355581999999999994e+02,-7.274972999999999956e+02,2.208791999999999916e+03,-1.862372000000000014e+02,-1.081617999999999938e+03,2.333085000000000036e+03
-2.353694350786348088e-01,3.154989273403982111e+02,2.190185426020786963e+03,-7.373311000000000170e+00,-1.008474999999999966e+02,2.316130999999999858e+03,-9.402692999999999302e+00,-2.980337000000000103e+02,2.322909999999999854e+03,1.392844000000000051e+02,1.378832999999999913e+02,2.236188000000000102e+03,2.693179000000000087e+02,3.171007000000000176e+02,2.106351999999999862e+03,1.648471000000000117e+02,5.289983999999999469e+02,2.110414000000000215e+03,-1.533057000000000016e+02,1.413355999999999995e+02,2.215130000000000109e+03,-2.367916999999999916e+02,3.460532999999999788e+02,2.086206000000000131e+03,-1.229217000000000013e+02,5.549116999999999962e+02,2.091793999999999869e+03,9.698179000000000372e+01,-3.472078000000000202e+02,2.351356999999999971e+03,1.307749000000000024e+02,-7.281956999999999880e+02,2.194918000000000120e+03,1.725541000000000054e+02,-1.081330999999999904e+03,2.341240999999999985e+03,-1.142519999999999953e+02,-3.429753999999999792e+02,2.336012000000000171e+03,-1.386545999999999879e+02,-7.354854000000000269e+02,2.196713000000000193e+03,-1.896135999999999910e+02,-1.094765000000000100e+03,2.325221000000000004e+03
-2.353694350786348088e-01,3.154989273403982111e+02,2.190185426020786963e+03,-7.373311000000000170e+00,-1.008474999999999966e+02,2.316130999999999858e+03,-9.402692999999999302e+00,-2.980337000000000103e+02,2.322909999999999854e+03,1.392844000000000051e+02,1.378832999999999913e+02,2.236188000000000102e+03,2.693179000000000087e+02,3.171007000000000176e+02,2.106351999999999862e+03,1.648471000000000117e+02,5.289983999999999469e+02,2.110414000000000215e+03,-1.533057000000000016e+02,1.413355999999999995e+02,2.215130000000000109e+03,-2.367916999999999916e+02,3.460532999999999788e+02,2.086206000000000131e+03,-1.229217000000000013e+02,5.549116999999999962e+02,2.091793999999999869e+03,9.698179000000000372e+01,-3.472078000000000202e+02,2.351356999999999971e+03,1.307749000000000024e+02,-7.281956999999999880e+02,2.194918000000000120e+03,1.725541000000000054e+02,-1.081330999999999904e+03,2.341240999999999985e+03,-1.142519999999999953e+02,-3.429753999999999792e+02,2.336012000000000171e+03,-1.386545999999999879e+02,-7.354854000000000269e+02,2.196713000000000193e+03,-1.896135999999999910e+02,-1.094765000000000100e+03,2.325221000000000004e+03
-2.353694350786348088e-01,3.154989273403982111e+02,2.190185426020786963e+03,-7.373311000000000170e+00,-1.008474999999999966e+02,2.316130999999999858e+03,-9.402692999999999302e+00,-2.980337000000000103e+02,2.322909999999999854e+03,1.392844000000000051e+02,1.378832999999999913e+02,2.236188000000000102e+03,2.693179000000000087e+02,3.171007000000000176e+02,2.106351999999999862e+03,1.648471000000000117e+02,5.289983999999999469e+02,2.110414000000000215e+03,-1.533057000000000016e+02,1.413355999999999995e+02,2.215130000000000109e+03,-2.367916999999999916e+02,3.460532999999999788e+02,2.086206000000000131e+03,-1.229217000000000013e+02,5.549116999999999962e+02,2.091793999999999869e+03,9.698179000000000372e+01,-3.472078000000000202e+02,2.351356999999999971e+03,1.307749000000000024e+02,-7.281956999999999880e+02,2.194918000000000120e+03,1.725541000000000054e+02,-1.081330999999999904e+03,2.341240999999999985e+03,-1.142519999999999953e+02,-3.429753999999999792e+02,2.336012000000000171e+03,-1.386545999999999879e+02,-7.354854000000000269e+02,2.196713000000000193e+03,-1.896135999999999910e+02,-1.094765000000000100e+03,2.325221000000000004e+03
-8.554126132922679204e-02,3.013187261593889730e+02,2.185310160530852045e+03,-7.240682999999999758e+00,-1.134612999999999943e+02,2.317690000000000055e+03,-5.089313999999999893e+00,-3.113482000000000198e+02,2.328487000000000080e+03,1.394183999999999912e+02,1.258031000000000006e+02,2.236139000000000124e+03,2.683752000000000066e+02,2.968713999999999942e+02,2.097329000000000178e+03,1.564609000000000094e+02,5.027737999999999943e+02,2.096375000000000000e+03,-1.489608000000000061e+02,1.213237000000000023e+02,2.213373999999999796e+03,-2.321168000000000120e+02,3.226309999999999718e+02,2.080835000000000036e+03,-1.255057999999999936e+02,5.319519000000000233e+02,2.075836999999999989e+03,9.728798999999999353e+01,-3.605400000000000205e+02,2.355706999999999880e+03,1.306529999999999916e+02,-7.423514000000000124e+02,2.189829999999999927e+03,1.726212999999999909e+02,-1.093548999999999978e+03,2.339918000000000120e+03,-1.142604000000000042e+02,-3.604334000000000060e+02,2.339945999999999913e+03,-1.459403000000000077e+02,-7.490352000000000317e+02,2.189309000000000196e+03,-1.900550000000000068e+02,-1.101791999999999916e+03,2.330949000000000069e+03
-8.554126132922679204e-02,3.013187261593889730e+02,2.185310160530852045e+03,-7.240682999999999758e+00,-1.134612999999999943e+02,2.317690000000000055e+03,-5.089313999999999893e+00,-3.113482000000000198e+02,2.328487000000000080e+03,1.394183999999999912e+02,1.258031000000000006e+02,2.236139000000000124e+03,2.683752000000000066e+02,2.968713999999999942e+02,2.097329000000000178e+03,1.564609000000000094e+02,5.027737999999999943e+02,2.096375000000000000e+03,-1.489608000000000061e+02,1.213237000000000023e+02,2.213373999999999796e+03,-2.321168000000000120e+02,3.226309999999999718e+02,2.080835000000000036e+03,-1.255057999999999936e+02,5.319519000000000233e+02,2.075836999999999989e+03,9.728798999999999353e+01,-3.605400000000000205e+02,2.355706999999999880e+03,1.306529999999999916e+02,-7.423514000000000124e+02,2.189829999999999927e+03,1.726212999999999909e+02,-1.093548999999999978e+03,2.339918000000000120e+03,-1.142604000000000042e+02,-3.604334000000000060e+02,2.339945999999999913e+03,-1.459403000000000077e+02,-7.490352000000000317e+02,2.189309000000000196e+03,-1.900550000000000068e+02,-1.101791999999999916e+03,2.330949000000000069e+03
2.870038931766850099e-01,2.663817730740449861e+02,2.176649842316156082e+03,-6.838417999999999886e+00,-1.513762000000000114e+02,2.322974000000000160e+03,-4.736985999999999919e+00,-3.464116000000000213e+02,2.338291999999999916e+03,1.397846000000000117e+02,8.143474999999999397e+01,2.234161000000000058e+03,2.638378000000000156e+02,2.503377999999999872e+02,2.086579999999999927e+03,1.706890999999999963e+02,4.656417000000000144e+02,2.081217999999999847e+03,-1.523413999999999930e+02,8.529797999999999547e+01,2.209849000000000160e+03,-2.373803000000000054e+02,2.756182999999999765e+02,2.065463999999999942e+03,-1.353947000000000003e+02,4.876868000000000052e+02,2.062282000000000153e+03,1.021709000000000032e+02,-3.954701000000000022e+02,2.361668999999999869e+03,1.341929000000000087e+02,-7.621865999999999985e+02,2.179197000000000116e+03,1.729626000000000090e+02,-1.099650000000000091e+03,2.344273000000000138e+03,-1.141778999999999940e+02,-3.951843999999999824e+02,2.345603000000000065e+03,-1.563813000000000102e+02,-7.672350999999999885e+02,2.173367999999999938e+03,-1.867192000000000007e+02,-1.106934999999999945e+03,2.342563999999999851e+03
2.870038931766850099e-01,2.663817730740449861e+02,2.176649842316156082e+03,-6.838417999999999886e+00,-1.513762000000000114e+02,2.322974000000000160e+03,-4.736985999999999919e+00,-3.464116000000000213e+02,2.338291999999999916e+03,1.397846000000000117e+02,8.143474999999999397e+01,2.234161000000000058e+03,2.638378000000000156e+02,2.503377999999999872e+02,2.086579999999999927e+03,1.706890999999999963e+02,4.656417000000000144e+02,2.081217999999999847e+03,-1.523413999999999930e+02,8.529797999999999547e+01,2.209849000000000160e+03,-2.373803000000000054e+02,2.756182999999999765e+02,2.065463999999999942e+03,-1.353947000000000003e+02,4.876868000000000052e+02,2.062282000000000153e+03,1.021709000000000032e+02,-3.954701000000000022e+02,2.361668999999999869e+03,1.341929000000000087e+02,-7.621865999999999985e+02,2.179197000000000116e+03,1.729626000000000090e+02,-1.099650000000000091e+03,2.344273000000000138e+03,-1.141778999999999940e+02,-3.951843999999999824e+02,2.345603000000000065e+03,-1.563813000000000102e+02,-7.672350999999999885e+02,2.173367999999999938e+03,-1.867192000000000007e+02,-1.106934999999999945e+03,2.342563999999999851e+03
