frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
47,-36.1291,137.6598,2174.6892,-34.0092,-265.4569,2288.9697,-26.1443,-441.4171,2308.5706,114.1223,-34.2561,2200.8135,204.7036,105.6296,2030.6721,145.3804,317.5678,1997.2378,-195.2736,-41.7489,2191.6541,-279.8893,130.4186,2049.1550,-186.5383,327.6889,2004.4281,65.2094,-487.4248,2327.8540,126.7762,-807.7587,2165.8210,175.7495,-1097.9281,2344.1733,-120.3277,-490.6740,2310.6453,-165.6505,-821.2604,2161.5339,-201.6895,-1111.7727,2337.8301,-0.61,-0.34,6.28,-13.02
48,-36.6771,160.4806,2175.3196,-34.9971,-242.1502,2291.2725,-27.6814,-418.0565,2312.0391,111.9889,-10.7651,2201.5984,198.8618,135.1786,2034.6183,141.5620,347.9917,2003.2457,-194.0905,-16.7308,2194.2070,-276.2578,160.7883,2056.9077,-183.1109,358.4582,2013.4691,60.5295,-469.9227,2331.3477,124.1213,-790.9395,2171.4124,173.2866,-1087.7793,2338.4019,-118.2476,-473.7218,2315.2654,-165.0679,-804.8207,2167.7007,-200.0480,-1102.3324,2332.1677,-0.85,-0.63,5.10,-13.30
49,-37.2247,185.4190,2175.8821,-35.9927,-216.7024,2293.5190,-29.4016,-392.6736,2314.6865,109.3374,15.3718,2202.7256,192.2184,168.5092,2040.1782,137.3016,382.3024,2011.2155,-192.5103,10.9104,2197.2075,-271.2665,194.6274,2066.1492,-178.3970,392.7772,2024.2928,55.2895,-450.3508,2333.5676,121.2511,-773.1634,2178.2048,170.2846,-1076.6643,2332.8599,-115.7192,-454.7660,2318.7661,-164.2852,-787.5376,2175.5088,-197.9390,-1092.1154,2326.8386,-1.13,-0.94,3.99,-13.50
50,-37.6824,211.9396,2176.3833,-36.8790,-189.7299,2295.4270,-31.2489,-365.8779,2316.1143,106.2714,43.6719,2204.3027,184.9811,205.0470,2047.6967,132.7713,419.8514,2021.2194,-190.4487,40.6016,2200.6167,-264.8271,231.2146,2077.0093,-172.3131,429.8886,2036.7992,49.5579,-429.1768,2334.2332,117.9108,-754.9659,2186.2161,166.6903,-1064.8805,2327.7368,-112.7363,-434.2226,2320.8101,-163.1156,-769.8436,2184.9375,-195.2045,-1081.3282,2321.9160,-1.39,-1.26,3.13,-13.59
51,-37.9358,239.2939,2176.8394,-37.5250,-162.0934,2296.6521,-33.1510,-338.4759,2316.0347,102.9760,73.3620,2206.4221,177.3682,243.7999,2057.4507,128.2141,459.5907,2033.1044,-187.7960,71.4986,2204.3843,-256.9523,269.4312,2089.5249,-164.9601,468.6295,2050.7063,43.3806,-407.1568,2333.1794,113.8601,-736.9766,2195.4146,162.4559,-1052.8439,2323.2195,-109.2165,-412.7984,2321.1750,-161.3392,-752.2390,2195.8364,-191.6796,-1070.2146,2317.4590,-1.59,-1.57,2.59,-13.55
52,-37.8646,266.5923,2177.2627,-37.7692,-134.8143,2296.8286,-35.0011,-311.4098,2314.3193,99.6867,103.4223,2209.1406,169.5600,283.4529,2069.5601,123.9323,500.1610,2046.5344,-184.4249,102.5660,2208.4456,-247.7438,307.8578,2103.6050,-156.6086,507.5899,2065.5510,36.8083,-385.2260,2330.3752,108.9359,-719.8288,2205.6775,157.5524,-1041.0104,2319.4307,-105.0382,-391.3860,2319.7793,-158.7535,-735.2140,2207.8838,-187.2202,-1059.0111,2313.4905,-1.70,-1.85,2.31,-13.34
53,-37.3736,292.8837,2177.6479,-37.4479,-108.9528,2295.6399,-36.6718,-285.6871,2311.0935,96.6916,132.7020,2212.4053,161.6778,322.4823,2083.9045,120.2095,540.0289,2061.0847,-180.2076,132.6786,2212.7192,-237.3673,344.9675,2118.9707,-147.6733,545.3028,2080.8105,30.0034,-364.3481,2325.9583,103.0945,-704.0522,2216.7229,152.0033,-1029.7946,2316.3945,-100.1256,-370.9107,2316.7139,-155.2340,-719.1824,2220.5442,-181.7630,-1047.9261,2309.9990,-1.73,-2.10,2.13,-12.99
54,-36.4232,317.2266,2177.9570,-36.3982,-85.4713,2292.9229,-37.9915,-262.2836,2306.7166,94.3151,160.0348,2216.0398,153.8235,359.3474,2100.0784,117.2618,577.6371,2076.3320,-175.0692,160.7405,2217.0864,-226.0438,379.3255,2135.1277,-138.6147,580.4350,2095.9971,23.3399,-345.3668,2320.2588,96.4419,-690.0369,2228.0771,145.9229,-1019.5282,2314.0493,-94.5904,-352.1792,2312.2720,-150.7940,-704.4768,2233.0759,-175.3823,-1037.1729,2306.9727,-1.64,-2.32,1.84,-12.53
55,-35.0345,338.7566,2178.0964,-34.5199,-65.1312,2288.7703,-38.7424,-242.0108,2301.7622,92.9062,184.3474,2219.7454,146.1392,392.6170,2117.4272,115.1801,611.5354,2091.9014,-169.0365,185.7600,2221.3896,-214.0490,409.7212,2151.3879,-129.8660,611.8784,2110.7778,17.3974,-328.9247,2313.7668,89.2220,-678.0641,2239.1279,139.5403,-1010.4786,2312.2993,-88.7860,-335.7929,2306.9319,-145.6017,-691.3882,2244.6160,-168.3259,-1027.0355,2304.4370,-1.44,-2.50,1.23,-12.02
56,-33.2710,356.8115,2178.1487,-31.7658,-48.4626,2283.5740,-38.6789,-225.4277,2296.6797,92.8114,204.7349,2223.2036,138.8470,421.0676,2135.1155,113.9458,640.4789,2107.4590,-162.2747,206.8887,2225.4653,-201.7103,435.2178,2166.9531,-121.7912,638.7687,2124.9500,12.8044,-315.4372,2307.0388,81.7663,-668.3473,2249.2310,133.1833,-1002.8882,2311.0632,-83.2259,-322.1281,2301.2734,-139.9476,-680.2056,2254.3298,-160.9904,-1017.9064,2302.4736,-1.11,-2.61,0.34,-11.51
57,-31.2149,370.9985,2178.3442,-28.2139,-35.7465,2277.9424,-37.5556,-212.7752,2291.7410,94.3195,220.5320,2226.1987,132.2427,443.7385,2152.1841,113.4577,663.5229,2122.6941,-155.1126,223.4913,2229.1821,-189.3907,455.1815,2181.0249,-114.6726,660.5161,2138.4155,10.1619,-305.0605,2300.5825,74.4486,-661.0314,2257.8242,127.2357,-996.9785,2310.2842,-78.4213,-311.3246,2295.8574,-134.1807,-671.1694,2261.5962,-153.8671,-1010.2122,2301.1970,-0.62,-2.63,0.57,-10.99
58,-28.9542,381.2476,2178.9043,-24.0549,-26.9329,2272.5012,-35.2342,-203.9644,2287.1331,97.5379,231.4485,2228.6870,126.6386,460.0386,2167.6582,113.5730,680.1709,2137.2957,-148.0230,235.3026,2232.4568,-177.4663,469.3773,2192.9761,-108.6857,676.9107,2151.1006,9.9651,-297.6798,2294.7734,67.6327,-656.1188,2264.5437,122.0806,-992.8839,2309.9216,-74.6998,-303.2607,2291.1160,-128.6277,-664.3304,2266.1675,-147.4699,-1004.1851,2300.7048,0.02,-2.55,1.28,-10.48
59,-26.5766,387.8957,2179.9509,-19.6075,-21.6029,2267.6982,-31.7447,-198.5651,2282.9905,102.2264,237.7939,2230.7449,122.2867,470.0960,2180.7583,114.1312,690.6488,2150.9619,-141.5219,242.6227,2235.2417,-166.3075,478.2333,2202.5098,-103.8586,688.2661,2162.9011,12.3115,-292.9433,2289.8203,61.6434,-653.3824,2269.3284,118.0312,-990.5333,2309.9243,-72.0337,-297.5703,2287.2922,-123.5022,-659.4435,2268.1978,-142.2480,-999.6291,2301.0103,0.81,-2.37,1.64,-9.96
60,-24.1675,391.6097,2181.5273,-15.2507,-19.0443,2263.7478,-27.3654,-195.9029,2279.3682,107.7514,240.4972,2232.4614,119.3106,475.0332,2191.0552,114.9823,696.0339,2163.4126,-136.0265,246.3015,2237.5098,-156.2569,482.8802,2209.6765,-100.0749,695.3916,2173.6660,16.7883,-290.3204,2285.7642,56.7712,-652.3300,2272.4517,115.2482,-989.5634,2310.1960,-70.0977,-293.7511,2284.4070,-118.8490,-656.0845,2268.2412,-138.4836,-996.0862,2301.9683,1.70,-2.09,1.64,-9.45
61,-21.8074,393.2012,2183.5796,-11.3478,-18.4302,2260.6997,-22.5778,-195.1998,2276.2727,113.2977,240.7307,2233.8975,117.7241,476.4240,2198.4514,115.9993,697.8616,2174.4460,-131.7570,247.4172,2239.2549,-147.5890,484.6276,2214.7415,-97.1508,699.3174,2183.2126,22.5262,-289.1994,2282.4905,53.3124,-652.3080,2274.5010,113.6612,-989.4305,2310.5562,-68.5320,-291.3403,2282.3181,-114.5838,-653.9059,2267.1392,-136.2025,-993.3435,2303.2764,2.55,-1.72,1.34,-8.95
62,-19.5679,393.4168,2185.8359,-8.1634,-18.9988,2258.5217,-17.9775,-195.7077,2273.8384,118.2002,239.5424,2235.0847,117.4640,475.6995,2203.0745,117.0832,697.5624,2183.9568,-128.7198,246.9643,2240.4878,-140.4873,484.5785,2218.0564,-94.9129,701.0134,2191.4021,28.4800,-289.0257,2279.9636,51.4314,-652.7551,2275.8704,113.0267,-989.6974,2310.9443,-67.1140,-290.0159,2280.8606,-110.6807,-652.7219,2265.6802,-135.1443,-991.4634,2304.6328,3.25,-1.30,0.95,-8.50
63,-17.5087,392.8472,2187.9905,-5.8100,-20.1584,2257.1492,-14.0741,-196.8268,2272.1970,122.0989,237.7160,2236.0437,118.4542,473.9344,2205.1909,118.1532,696.1714,2191.9053,-126.7480,245.7211,2241.2231,-135.0537,483.5704,2219.9841,-93.2096,701.2947,2198.1052,33.7620,-289.3804,2278.2410,51.0458,-653.3703,2276.7053,113.0500,-990.1887,2311.4075,-65.7584,-289.5888,2279.9390,-107.2130,-652.4153,2264.4272,-134.8885,-990.5023,2305.8333,3.71,-0.88,0.61,-8.13
64,-15.6777,391.8964,2189.7922,-4.2619,-21.5099,2256.5056,-11.1778,-198.1495,2271.4194,124.8860,235.7746,2236.7705,120.6174,471.8246,2205.1440,119.1456,694.3127,2198.2864,-125.5679,244.2294,2241.4792,-131.3293,482.1955,2220.8340,-91.9382,700.7574,2203.2520,37.8386,-290.0111,2277.3821,51.8927,-654.0592,2277.0532,113.4626,-990.8618,2312.0105,-64.4565,-289.9156,2279.5186,-104.3191,-652.8535,2263.6902,-135.0065,-990.4171,2306.7969,3.93,-0.51,0.45,-7.88
65,-14.1125,390.8011,2191.0435,-3.3832,-22.8168,2256.5171,-9.3546,-199.4377,2271.5266,126.6107,234.0296,2237.2544,123.8839,469.7370,2203.2896,120.0145,692.2833,2203.1064,-124.8730,242.8206,2241.2649,-129.3165,480.8248,2220.7734,-90.9994,699.8376,2206.7681,40.5549,-290.7659,2277.3894,53.6820,-654.7881,2276.9841,114.0513,-991.6801,2312.7830,-63.2341,-290.8421,2279.6150,-102.1530,-653.8635,2263.5818,-135.1651,-991.0898,2307.5391,3.90,-0.25,0.49,-7.76
66,-12.8381,389.6848,2191.6011,-2.9975,-23.9507,2257.1147,-8.4858,-200.5643,2272.4978,127.4289,232.6338,2237.4656,128.1897,467.7890,2199.9260,120.7304,690.1450,2206.3552,-124.3983,241.6622,2240.5874,-128.9946,479.6395,2219.7676,-90.3495,698.7480,2208.6250,42.0583,-291.5315,2278.1917,56.1997,-655.4893,2276.6274,114.6871,-992.5645,2313.7029,-62.1253,-292.1670,2280.2402,-100.8470,-655.2285,2264.1033,-135.1844,-992.3397,2308.1250,3.67,-0.13,0.77,-7.80
67,-11.8681,388.6184,2191.3950,-2.9178,-24.8333,2258.2397,-8.3364,-201.4478,2274.2678,127.5863,231.6296,2237.3689,133.4778,465.9246,2195.2375,121.2829,687.8002,2208.0166,-123.9866,240.8064,2239.4438,-130.3282,478.6667,2217.6182,-89.9361,697.5657,2208.7817,42.6974,-292.1746,2279.6589,59.3317,-656.0311,2276.1553,115.3520,-993.3859,2314.7100,-61.1566,-293.6339,2281.3789,-100.4806,-656.6857,2265.2056,-135.0630,-993.9106,2308.6333,3.28,-0.16,1.28,-7.99
68,-11.2062,387.6711,2190.4482,-2.9890,-25.3902,2259.8469,-8.6228,-202.0024,2276.7278,127.4060,230.9883,2236.9297,139.6917,463.9852,2189.2864,121.6777,685.0464,2208.0525,-123.6391,240.2288,2237.8311,-133.2689,477.8127,2214.0547,-89.7572,696.1810,2207.2249,42.9001,-292.5176,2281.6206,63.0675,-656.2195,2275.7573,116.1493,-993.9512,2315.7168,-60.3469,-294.9513,2282.9722,-101.0578,-657.9330,2266.8091,-134.9809,-995.4634,2309.1357,2.77,-0.32,1.99,-8.32
69,-10.8468,386.9297,2188.8955,-3.0988,-25.5353,2261.9050,-9.0746,-202.1299,2279.7104,127.2678,230.6281,2236.1218,146.7760,461.7438,2182.0510,121.9375,681.6050,2206.4058,-123.5340,239.8432,2235.7415,-137.7527,476.8817,2208.8076,-89.7998,694.3782,2203.9321,43.0701,-292.3699,2283.9036,67.4212,-655.8362,2275.5601,117.2955,-994.0081,2316.6421,-59.7222,-295.8136,2284.9260,-102.5004,-658.6594,2268.7817,-135.2702,-996.6048,2309.6941,2.19,-0.57,2.83,-8.76
70,-10.7735,386.4668,2186.9907,-3.1913,-25.2113,2264.4004,-9.4614,-201.7771,2282.9702,127.5650,230.3897,2234.9275,154.6602,458.9044,2173.4822,122.1078,677.1265,2202.9846,-123.9893,239.4804,2233.1714,-143.6900,475.5733,2201.6543,-90.0934,691.7864,2198.8914,43.5016,-291.6026,2286.3857,72.3607,-654.7260,2275.5393,119.0645,-993.3141,2317.4409,-59.3359,-295.9906,2287.1414,-104.6642,-658.6091,2270.8997,-136.3420,-996.9557,2310.3621,1.59,-0.85,3.64,-9.27
71,-10.9594,386.2243,2185.0100,-3.2673,-24.5005,2267.3201,-9.6307,-201.0424,2286.2427,128.6241,229.9650,2233.3323,163.2420,455.0560,2163.5698,122.2557,671.1706,2197.6738,-125.3443,238.8295,2230.1228,-150.9475,473.4475,2192.4617,-90.6727,687.9077,2192.0857,44.3411,-290.2874,2289.0388,77.7841,-652.9280,2275.4573,121.6959,-991.7968,2318.1240,-59.2740,-295.4259,2289.5479,-107.3769,-657.6978,2272.8074,-138.5660,-996.2711,2311.1948,1.02,-1.10,4.21,-9.78
72,-11.3688,385.8440,2182.9795,-3.3839,-23.7570,2270.6326,-9.5115,-200.2735,2289.4854,130.5934,228.8242,2231.3218,172.3672,449.6174,2152.3877,122.4840,663.1948,2190.3245,-127.7962,237.3847,2226.6052,-159.3294,469.8829,2181.2278,-91.6118,682.0818,2183.4993,45.6161,-288.7936,2291.9441,83.5428,-650.7947,2274.8572,125.2993,-989.7122,2318.7566,-59.6413,-294.3860,2292.1260,-110.4874,-656.1650,2274.0137,-142.1324,-994.6390,2312.2454,0.50,-1.27,4.50,-10.30
73,-11.9608,384.6426,2180.8633,-3.6429,-23.6663,2274.2639,-9.1330,-200.1540,2292.6577,133.3643,226.2091,2228.8665,181.8058,441.8242,2140.1111,122.9164,652.5773,2180.7620,-131.3071,234.4413,2222.6445,-168.5720,464.0695,2168.1013,-93.0033,673.5349,2173.1077,47.3052,-287.8190,2295.2437,89.4919,-649.0128,2273.1731,129.7996,-987.7047,2319.4170,-60.5549,-293.5139,2294.9124,-113.9005,-654.6745,2273.9377,-146.9642,-992.6831,2313.5544,0.06,-1.35,4.42,-10.82
74,-12.6914,381.6731,2178.5977,-4.1702,-25.1849,2278.0662,-8.6021,-201.6545,2295.6907,136.5908,221.2041,2225.9514,191.2712,430.7778,2126.9988,123.7000,638.6735,2168.8154,-135.6402,229.1497,2218.2666,-178.3611,455.0563,2153.3477,-94.9508,661.4339,2160.8782,49.4013,-288.2722,2299.0054,95.5239,-648.4583,2269.9980,134.9546,-986.6459,2320.0906,-62.1653,-293.7631,2297.9272,-117.5546,-654.2140,2272.0471,-152.7476,-991.4445,2315.1174,-0.31,-1.33,3.92,-11.35
75,-13.5246,375.8303,2176.1030,-5.0905,-29.4365,2281.8105,-8.0821,-205.9081,2298.4998,139.7806,212.8374,2222.5569,200.4237,415.5332,2113.3469,124.9683,620.8637,2154.3318,-140.4588,220.5895,2213.5059,-188.3598,441.8354,2137.3005,-97.5495,644.9745,2146.7700,51.9520,-291.1190,2303.2168,101.5538,-649.9993,2265.0635,140.4379,-987.3611,2320.7302,-64.6816,-296.1921,2301.0972,-121.3878,-655.8284,2268.0005,-159.0532,-991.9469,2316.8669,-0.62,-1.22,3.02,-11.88
76,-14.4288,365.9538,2173.2798,-6.4929,-37.6142,2285.2034,-7.7433,-214.1029,2300.9756,142.4035,200.2055,2218.7043,208.9224,395.2124,2099.4268,126.8341,598.5944,2137.2439,-145.4147,207.8580,2208.3835,-198.2558,423.4549,2120.2998,-100.8624,623.4695,2130.7305,55.0346,-297.2480,2307.7739,107.5070,-654.3618,2258.2339,145.9197,-990.4800,2321.3145,-68.3352,-301.7997,2304.2542,-125.3428,-660.4079,2261.6038,-165.4434,-994.9388,2318.7549,-0.88,-1.05,1.73,-12.42
77,-15.4072,351.0159,2169.9905,-8.4241,-50.7981,2287.9927,-7.7551,-227.3432,2302.9624,144.0274,182.6080,2214.4048,216.4392,369.1562,2085.4512,129.3346,571.4188,2117.6052,-150.2496,190.2110,2202.9038,-207.7975,399.1785,2102.6653,-104.9096,596.4489,2112.7251,58.6619,-307.3599,2312.4438,113.3197,-662.0454,2249.5386,151.1237,-996.3740,2321.8894,-73.2834,-311.3844,2307.1260,-129.3916,-668.5717,2252.8313,-171.5530,-1000.8321,2320.8027,-1.11,-0.81,0.10,-12.95
78,-16.4720,330.4705,2166.1067,-10.8864,-69.5968,2289.9695,-8.2434,-246.2335,2304.3032,144.4160,159.7327,2209.6797,222.7170,337.1022,2071.5139,132.4334,539.0755,2095.6628,-154.8613,167.2729,2197.0403,-216.8306,368.6839,2084.6353,-109.6581,563.7599,2092.7686,62.6512,-321.7990,2316.8057,118.9127,-673.2693,2239.1919,155.8527,-1005.1217,2322.5869,-79.4738,-325.3683,2309.3005,-133.5179,-680.5910,2241.8901,-177.1219,-1009.6766,2323.1079,-1.32,-0.52,1.81,-13.48
79,-17.6676,304.5007,2161.5437,-13.8495,-93.8342,2290.9666,-9.2989,-270.5236,2304.8445,143.5948,131.8282,2204.5164,227.5864,299.3163,2057.6099,135.9553,501.6175,2071.8840,-159.3207,139.1987,2190.7285,-225.2938,332.1959,2066.3979,-115.0117,525.6578,2070.9895,66.5974,-340.4198,2320.2415,124.1954,-687.9661,2227.5754,159.9939,-1016.5102,2323.6211,-86.6083,-343.6277,2310.2246,-137.7350,-696.3838,2229.2512,-182.0003,-1021.1890,2325.8276,-1.53,-0.23,3.78,-13.99
80,-19.0433,273.9554,2156.3450,-17.2126,-122.7300,2290.8076,-10.9547,-299.4005,2304.2839,141.7448,99.7051,2198.8914,230.9729,256.6613,2043.6608,139.6200,459.5532,2046.9592,-163.7453,106.6994,2183.9133,-233.1789,290.5653,2048.1057,-120.8190,482.8775,2047.6943,70.0351,-362.6547,2322.0312,129.0741,-705.8320,2215.1753,163.5127,-1030.0800,2325.2776,-94.2825,-365.5394,2309.2903,-142.0780,-715.5630,2215.5811,-186.1473,-1034.8357,2329.1499,-1.77,0.04,5.61,-14.47
81,-20.6484,240.2395,2150.8479,-20.8186,-155.0813,2289.3123,-13.1832,-331.7303,2301.9702,139.1437,64.6533,2192.7527,232.9047,210.5395,2029.6062,143.0112,413.9651,2021.7279,-168.1898,71.0044,2176.5723,-240.4764,245.2114,2029.9476,-126.8646,436.6667,2023.3909,72.6276,-387.5705,2321.5481,133.4917,-726.3716,2202.5051,166.4435,-1045.1753,2327.8550,-102.1166,-390.1001,2306.0181,-146.6214,-737.5016,2201.6099,-189.6145,-1049.9006,2333.2405,-2.04,0.25,7.59,-14.80
82,-22.4924,204.9530,2145.1489,-24.4608,-189.3995,2286.3643,-15.8937,-366.0637,2297.5815,136.0834,28.2121,2186.0581,233.5008,162.6879,2015.4240,145.7186,366.3572,1996.9896,-172.6011,33.6648,2168.7554,-247.1547,197.9117,2012.1169,-132.9124,388.6198,1998.7086,74.2255,-413.9881,2318.4319,137.4180,-748.8986,2190.0383,168.8451,-1060.9980,2331.5625,-109.7625,-416.0824,2300.2329,-151.4048,-761.3698,2187.9849,-192.5010,-1065.5409,2338.1711,-2.34,0.38,9.86,-14.95
83,-24.5407,169.6502,2139.2202,-27.9306,-224.1375,2282.0244,-18.9414,-400.8603,2291.1819,132.8517,-8.0904,2178.7886,232.9701,114.8522,2001.1720,147.4061,318.4147,1973.3804,-176.8636,-3.7064,2160.5735,-253.1431,150.4767,1994.8303,-138.7348,340.4386,1974.2913,74.8350,-440.6788,2312.6787,140.8672,-772.6012,2178.1631,170.7862,-1076.6854,2336.4231,-116.8880,-442.2705,2292.1377,-156.4121,-786.2147,2175.1721,-194.9083,-1080.8774,2343.8518,-2.64,0.41,12.49,-14.92
84,-26.7065,135.6743,2133.0513,-31.0577,-257.8664,2276.5591,-22.1449,-434.6753,2283.1489,129.6894,-42.9411,2170.9993,231.5722,68.6113,1986.9916,147.9376,271.7492,1951.3373,-180.8319,-39.6748,2152.2163,-258.3625,104.5454,1978.3082,-144.1449,293.7204,1950.7294,74.5751,-466.5691,2304.6345,143.8593,-796.5730,2167.1462,172.3236,-1091.4083,2342.2500,-123.2111,-467.6472,2282.2766,-161.5293,-811.0569,2163.4316,-196.9163,-1095.1039,2350.0383,-2.93,0.33,15.49,-14.74
85,-28.8822,104.0948,2126.7056,-33.7283,-289.3889,2270.4021,-25.3153,-466.2845,2274.0847,126.7789,-75.3133,2162.8213,229.6084,25.2763,1973.1183,147.3679,227.7773,1931.1573,-184.3850,-73.0793,2143.9177,-262.7352,61.4696,1962.8005,-148.9946,249.8375,1928.5662,73.6382,-490.8279,2294.9531,146.4335,-819.9067,2157.1165,173.5127,-1104.4514,2348.6648,-128.5494,-491.4679,2271.4241,-166.5818,-834.9843,2152.8638,-198.5736,-1107.5936,2356.3616,-3.19,0.17,18.92,-14.49
86,-30.9488,75.6925,2120.3357,-35.9042,-317.7928,2264.0620,-28.2805,-494.7451,2264.6804,124.2290,-104.4766,2154.4702,227.3853,-14.1172,1959.8679,145.9365,187.6353,1913.0609,-187.4391,-103.0860,2135.9507,-266.2319,22.2908,1948.5651,-153.1735,209.8754,1908.2999,72.2569,-512.8926,2284.4558,148.6175,-841.7505,2148.0696,174.3982,-1115.2880,2355.1831,-132.8686,-513.2258,2260.4290,-171.3588,-857.2213,2143.4583,-199.9015,-1117.9678,2362.4146,-3.40,-0.06,22.77,-14.20
87,-32.8227,50.9696,2114.1638,-37.5942,-342.4769,2258.0151,-30.9233,-519.4427,2255.6013,122.0771,-129.9745,2146.2273,225.1986,-48.8114,1947.5961,143.9687,152.1671,1897.2250,-189.9680,-129.1760,2128.5784,-268.8733,-12.2567,1935.8545,-156.6114,174.6153,1890.3807,70.6693,-532.4185,2274.0090,150.4450,-861.4042,2139.9163,175.0265,-1123.6256,2361.3018,-136.2515,-532.5826,2250.0540,-175.6825,-877.1696,2135.1743,-200.9065,-1126.1124,2367.8335,-3.57,-0.31,27.00,-13.93
88,-34.4399,30.1656,2108.4285,-38.8495,-363.1587,2252.6338,-33.1756,-540.0875,2247.3855,120.3079,-151.5881,2138.3926,223.2844,-78.3179,1936.6466,141.7947,121.9103,1883.7816,-191.9954,-151.1329,2122.0266,-270.7476,-41.7337,1924.8767,-159.2850,144.5402,1875.1661,69.0777,-549.2258,2264.3479,151.9379,-878.3682,2132.5376,175.4368,-1129.4305,2366.5964,-138.8579,-549.3085,2240.8564,-179.4287,-894.4189,2127.9668,-201.5919,-1132.1390,2372.3645,-3.68,-0.56,31.31,-13.69
89,-35.7946,13.2685,2103.3435,-39.7271,-379.8388,2248.1460,-35.0245,-556.6965,2240.3872,118.8681,-169.3159,2131.2500,221.7989,-102.4225,1927.2770,139.6611,97.1033,1872.7881,-193.5809,-169.0074,2116.4539,-271.9875,-65.9872,1915.7603,-161.2311,119.8340,1862.8750,67.6308,-563.2505,2256.0066,153.1224,-892.3791,2125.8481,175.6719,-1132.9097,2370.7871,-140.8448,-563.2608,2233.1409,-182.5466,-908.7456,2121.8157,-201.9771,-1136.3187,2375.8943,-3.76,-0.79,35.06,-13.52
90,-36.8878,0.0569,2099.0491,-40.2883,-392.7618,2244.6436,-36.4829,-569.5239,2234.7520,117.6978,-183.3362,2125.0020,220.7931,-121.1869,1919.6222,137.6996,77.6818,1864.1998,-194.8052,-183.0633,2111.9341,-272.7559,-85.1441,1908.5289,-162.5385,100.3872,1853.5399,66.4092,-574.5389,2249.2556,154.0204,-903.3966,2119.8318,175.7697,-1134.4617,2373.7688,-142.3452,-574.4003,2226.9712,-185.0291,-920.1049,2116.7029,-202.0958,-1139.0016,2378.4402,-3.79,-0.99,37.40,-13.40
91,-37.7686,-9.8560,2095.5955,-40.5912,-402.3381,2242.0962,-37.5850,-579.0004,2230.4436,116.7309,-193.9871,2119.7563,220.2345,-134.9419,1913.6709,135.9251,63.3023,1857.8535,-195.7448,-193.7187,2108.4524,-273.2192,-99.5848,1903.0907,-163.3398,85.8147,1846.9969,65.4415,-583.2413,2244.1570,154.6605,-911.5868,2114.5293,175.7715,-1134.5977,2375.6033,-143.4501,-582.8185,2222.2380,-186.9033,-928.6309,2112.6082,-202.0067,-1140.5564,2380.1182,-3.81,-1.16,38.12,-13.33
92,-38.4676,-16.9448,2092.9514,-40.6920,-409.0764,2240.3928,-38.3697,-585.6398,2227.3020,115.9124,-201.6982,2115.5127,220.0240,-144.2418,1909.2915,134.2762,53.3832,1853.4838,-196.4645,-201.4641,2105.9216,-273.5275,-109.8893,1899.2592,-163.7842,75.5110,1842.9081,64.7178,-589.6217,2240.5881,155.0765,-917.2758,2110.0127,175.7109,-1133.8464,2376.4744,-144.2273,-588.7531,2218.7366,-188.2041,-934.6166,2109.4805,-201.7796,-1141.3291,2381.1052,-3.81,-1.29,37.88,-13.29
93,-39.0490,-21.6964,2091.0271,-40.6418,-413.4906,2239.3672,-38.8804,-589.9648,2225.1060,115.1912,-206.9214,2112.1968,220.0436,-149.7866,1906.2637,132.6506,47.2021,1850.7566,-197.0059,-206.7880,2104.2085,-273.8046,-116.7433,1896.7837,-164.0163,68.7472,1840.8176,64.2102,-594.0111,2238.3484,155.3080,-920.8882,2106.3428,175.6211,-1132.6790,2376.6333,-144.7296,-592.5657,2216.2510,-188.9827,-938.4727,2107.2441,-201.4958,-1141.6055,2381.5901,-3.81,-1.38,38.05,-13.28
94,-39.5420,-24.5299,2089.7109,-40.4695,-416.0276,2238.8354,-39.1563,-592.4268,2223.6401,114.5297,-210.0441,2109.6892,220.1687,-152.3051,1904.3304,130.9575,44.0026,1849.3135,-197.3903,-210.1053,2103.1626,-274.1345,-120.8226,1895.3936,-164.1507,64.7892,1840.2192,63.8839,-596.7608,2237.1897,155.3964,-922.8562,2103.5547,175.5231,-1131.4495,2376.3245,-145.0021,-594.6805,2214.6008,-189.2937,-940.6408,2105.7876,-201.2257,-1141.6035,2381.7466,-3.80,-1.42,39.32,-13.27
